hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
3D4BBDG7ZIWUVYUF484XEDHE2BA3CK,UA6UY69EVSI.002.mp4,521sm7CTyfg.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
391FPZIE4DM5B0IE5KEZCD4USGZUHS,fmjILOLc3eg.001.mp4,yIe7Rp54-bU.004.mp4,DON'T KNOW,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT
3R4QIDVOJQCC2UUQPJRONSLEECDEEF,kdPRPO3wgg0.003.mp4,3lV-sr3NOUo.003.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
366FYU4PTHPFOUM0L52RLNYJY9AKE6,B2riMsP8LD8.002.mp4,Jf8lqSpAjZ8.004.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3MJ9GGZYO46HH11YGUU1P8MYWUQA2F,dNXqs5HNijI.002.mp4,DbNFwVi_61Q.000.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
32PT7WK7DNF40Q0T44Z8YJZWNBM3DK,7pLWTfnOSIU.001.mp4,YGJ33FXzJO8.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3MQY1YVHS4KM0B6QM8UXKJ64ECB2B2,4JYmE9a21aI.002.mp4,jlHKgXrxCu8.003.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3S1WOPCJFHTKDAGI3K2FK8Y6JK9JE5,8lg8A_zFOmg.002.mp4,_TbRQa4InvM.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3RHLQY6EDU4PIMJX4I4R8OR21BJD4G,3RhBqNzCMG8.001.mp4,TmpP2fXeVtk.003.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3TFJJUELSIP5AGYW08QSV3CMWXB2C9,kY_4WyAXxrQ.000.mp4,35-2f1y0guA.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,DON'T KNOW
3909MD9T20H488UMKUBU5A6EQDSEFX,jpPZVmzleAo.005.mp4,JJs_HTelie4.000.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3UZUVSO3P8VAEIM36HF700QNNE4MEC,Q2AI4XpApFs.001.mp4,wzCdM6Fe_4A.004.mp4,RIGHT,LEFT,RIGHT,LEFT,LEFT,LEFT
3UY4PIS8QSLHCZDR6UZS6VWT3VBN1V,7s3itKIXww0.002.mp4,W0FCCk0a0tg.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3D3B8GE893RZ4PSZQMRDPQJ71MZP91,TmpP2fXeVtk.001.mp4,VUGWfw5PVLY.002.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3D1TUISJWJ057VTYB2WKCP59STEUIL,QBZieJiOl1w.002.mp4,gCQT7zfS7sI.005.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
36818Z1KV4D62JXHKU868IRQ28QA3Q,ygUEI08LgcM.000.mp4,m0iznoJi8hw.001.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
35JDMRECC59AM8QHVEHCNV6QRSSEGW,sDWJMBZ1mVA.001.mp4,hOXvRgxjfik.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3V8JSVE8YZQA8ZBHPK3IUVDUWOJEYV,Zvdh8ym1Yrg.004.mp4,knpgk7LAMb0.001.mp4,RIGHT,LEFT,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT
3KL228NDMWMD88IRR0SFLQJVBPPKGN,B77ZCcCMrkM.002.mp4,ogSLrHVeqLI.003.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,DON'T KNOW
3IVKZBIBJ19PWNQAGFJZXCM67JFHS0,VmXZ2jMWuvk.003.mp4,fkDqn2muw-A.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,DON'T KNOW,LEFT
33P2GD6NROSR84D2B6AX6QVWQP2KHM,9a-3LrB7cDI.001.mp4,sf29orxf4X0.000.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3OND0WXMHXFOM4LSFKZU8VIR6S5EHV,b-qfeGqPd04.005.mp4,T-mK85acIOc.004.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,LEFT,DON'T KNOW
3I01FDIL6N8FF84A04L3F9U4HXN2D9,M0O87_LiyMw.001.mp4,rMFJmA5dRFQ.003.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3YLPJ8OXX9D3GSOEVI532VUUHTV4X9,3ySH8eJQRCI.004.mp4,NCm736FngNo.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3G3AJKPCXMSSGXEO0ER5L913JZP4YF,cSyVbIYfwxA.004.mp4,pnY7YOgdl54.001.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3N7PQ0KLI6P9SWET0ZAS41HHNNN3ED,rGNeR3p1jKU.004.mp4,uRY3aJAaogw.004.mp4,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,LEFT,RIGHT
31SIZS5W5AFQ81P0KG6OGG9BC4RRQH,Vimaz7NzPIg.000.mp4,fgEddXirQvQ.000.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3CVDZS288I02KWMZ1SZDIIBNZFJMFU,J28DwJsK8Do.004.mp4,rT0TqakPrAI.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3DFYDSXB2X0126D4TKHKOQK9583UJX,5CRqN54uejE.005.mp4,xA2OJtxFoeg.005.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3DTJ4WT8BEFADPLML65182MW2INEZM,ArMkA9R1QxY.000.mp4,s6N1pv5lzrU.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3K3IX1W4S7RD9824IS5DLLUR74HPAG,8nt2PL_p-Io.001.mp4,ga_XczsO4eY.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FSEU3P2NS0QK240XVVOL6JG8QTRRI,4VwcU0ROy5k.005.mp4,U2RemWUyjts.004.mp4,LEFT,RIGHT,RIGHT,DON'T KNOW,LEFT,DON'T KNOW
3ECKRY5B1RWMTUN8HPVSTHKOUBTZIF,pQy4omHIf7o.003.mp4,12Ezy1y1cWY.001.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3SNR5F7R93TOIZWCL2HF87J665KEIO,CGfr9jl8w4Y.002.mp4,pzfDth6nFQE.002.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3KA7IJSNW75ISI7WO659GWEXPM2PBB,2c42A4Z7qPE.002.mp4,hOXvRgxjfik.004.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3VO4XFFP16MGQI5LB28IBZIBBSY7QZ,Zdz0TqboSNI.002.mp4,SxRNdq2nGN0.002.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW
38EHZ67RINS8YWIUCC5V03BZ0UJMGT,jdli4DDP7XM.005.mp4,mGWS0Akp08E.000.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
39O0SQZVJO7G2JKLOHXIGPSG7E07R0,DnTtbAR_Qyw.003.mp4,ytSIdQkw3gc.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
36GJS3V78WQIXOC99FS3KBJIW0OJGM,tcmYlyeqwuI.004.mp4,nCWEEoJfjgE.005.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3YOAVL4CA1HSLNOTW0TOZGA5PTT4Z6,PgpMUHH8lEI.005.mp4,k2buv6xZ4_o.000.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3J94SKDEKJP7E5NXINN1DGXG17ED5L,0iQIfGnKflc.002.mp4,sHVXhr7_EOs.001.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3087LXLJ6NG5HIFSCNCFKL4AWCJF0D,Y6iogSmj6FQ.001.mp4,59Smv7wl--w.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RIHDBQ1NFYMYSD5WINDL3N0FUWMHS,9o10YrQykMk.002.mp4,0C6i34q2-f8.001.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,DON'T KNOW,RIGHT
3BS6ERDL9473X9NBN6X65MBGX2PD61,D4hPHPp1W-Q.000.mp4,39o1zJFeM7E.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3ZURAPD289N5O70A86GFYQNK14PF1G,hG-pwa191bw.002.mp4,YbdJd16c3eo.004.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
33K3E8REWXV4ZTBG7LVGJ7AZJFQX88,j7VLzb0qw8Q.000.mp4,7nJPNkWZDOY.001.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,DON'T KNOW
3FO95NVK5D02LH4DCKVTBGOCUSCRS6,LCafv-LfC3Y.003.mp4,1Gn4GX8miWQ.005.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3V0TR1NRVB2RKFGLK8DPINJWG8MA4B,ZNJFmNiWC4I.000.mp4,0hWbtuRVUgM.005.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3EQPA8A375WIO57EZ7GS5IZO7QIZJR,kdPRPO3wgg0.003.mp4,tvKUJujTUEo.003.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,RIGHT,RIGHT
3W3RSPVVGTR7XW14W5TX45X19X8ULZ,BLc_GvsbI1U.003.mp4,1-GgVRmAEoo.000.mp4,RIGHT,RIGHT,LEFT,RIGHT,DON'T KNOW,DON'T KNOW
3GITHABACZLO1KVNPYZ6BE6YV1PN2C,vqLtOsoNPnU.004.mp4,o6xswp0D8tc.000.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
39KV3A5D197S3YKY36XN6ZXCTGJ7SO,SYlV95nPTPs.000.mp4,3zAyM2edy1g.000.mp4,LEFT,RIGHT,DON'T KNOW,LEFT,DON'T KNOW,RIGHT
3BJKPTD2QDC30HHS1K0JLLKYWBQRTV,Q9B3SJkH2Q8.002.mp4,oHudDVcT5Lg.004.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,RIGHT,RIGHT
3SV8KD29L5SDZPDWHSG46XZ1MFIZKQ,MswJxdf-3Fc.002.mp4,7BgScfRre5M.003.mp4,DON'T KNOW,LEFT,DON'T KNOW,LEFT,RIGHT,LEFT
33IXYHIZB6IK7EIAWZWNLRCPH9O2E2,jlDYn537Pd0.005.mp4,cgT-3CHBmKs.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3S1WOPCJFHTKDAGI3K2FK8Y6JK9EJ0,DvmzcQI5cnM.003.mp4,SUI6WNryjqw.001.mp4,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT
35F6NGNVM9JTIYXDS62DG4TYVZX7TD,RWfY3Xk0XPQ.003.mp4,u_qvbRpm88k.002.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3FDWKV9VCO2R3EJPWHUC4ICQ92YUM1,1TXS1Zg4wDc.001.mp4,TNjEJGdqmH0.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,LEFT,LEFT
3NSCTNUR20N9GYKLYDWZNFPAG4HA5G,XOioICna1hc.004.mp4,WYXRdYT4F0Q.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
37PGLWGSJU6R4ZOMHOSI62WBQ2HKIF,DfpKVl9Zpdg.004.mp4,jZhlaIUFMLc.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,RIGHT
3EQVJH0T41LQBN3P5FOP7HIS92THTP,KppCIwj0hC4.002.mp4,yyqXzlF8Fgc.002.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3PR3LXCWSGZ4DYUQCD1UJ35A3L8X9X,jpPZVmzleAo.003.mp4,2TXrDZgbDHE.001.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,LEFT,DON'T KNOW
3FBEFUUYRL55Z2KZ3W64FL3ACZSA6W,nZz1hK90gwA.005.mp4,v5hZeuRW6m0.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3RZS0FBRWLA12NZ22614RGKF772PCI,p1ORMiJ0fPU.000.mp4,2TXrDZgbDHE.001.mp4,LEFT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3LEG2HW4UGNCDSI6RAGT39XPTA32FK,fsCK8Xuzl1Y.003.mp4,SR1Q5M2urxY.003.mp4,RIGHT,RIGHT,DON'T KNOW,LEFT,DON'T KNOW,RIGHT
307L9TDWJZSDM2R6TYDBUOBQ1FPN3N,jVGTEDAYWZ8.003.mp4,a97PXgrKSxo.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
366FYU4PTHPFOUM0L52RLNYJY99EKZ,EHPZNxP5mN8.000.mp4,dLaqub4BEsA.003.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,RIGHT
3YD0MU1NC31O32Y4M6BWLZ367ACA7V,2mfmw63l88g.001.mp4,TursJyaFzqY.002.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
3PKJ68EHDOWWXK7KTLAL5BVJB01JHL,MnARi5OWW9Q.003.mp4,oANKg9_grdA.004.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
373L46LKP86NZA8SZ6DII3BB3H6KJR,C5qRszPK9HY.001.mp4,WUNXs4r_xCU.004.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,DON'T KNOW
30Z7M1Q8UZKS3G3NWB32ZZZ1IUIA8I,bMY2DaFFwzU.005.mp4,NG8qWulkRM4.000.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3UUSLRKAUM3M191G6G2YB0BCSD9D70,cgGCyBMdGrA.001.mp4,gCQT7zfS7sI.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3GKAWYFRAQTB7F5G22WFBM2XS7EPDI,J6RHl6U6Jcw.001.mp4,uDm7iZuX5DQ.001.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3WRAAIUSBKZIIH4V4JFUFYGU93QXAC,WZnLayQeIZ0.005.mp4,VoXh9utSIx8.000.mp4,LEFT,LEFT,DON'T KNOW,RIGHT,RIGHT,LEFT
3WYZV0QBFKDN1R9NAXFQA900RLBXB7,_hR9AD-eIy8.000.mp4,Gk94xrcmFts.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3VIVIU06FLCMUNOP205YLFOFF7BMIL,-N6QKrbnaDs.001.mp4,wy1szFSVpEI.002.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3VW0145YLZCIPY8VKIQYXG3FSM0MJX,8Z6PrQdqffA.002.mp4,FvjIziLzffo.000.mp4,LEFT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,LEFT
3126F2F5F93GZLJGYX7ZH4KISJFPEB,ZNJFmNiWC4I.000.mp4,84Lz5a9yRZg.004.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
36U4VBVNQPDI0UWH1PQTQH60FPXRUM,V2nvyZB-JNM.001.mp4,Kpto8K_B-5A.002.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3JYPJ2TAYJ885ZJCT8R5ZM5I4KUPFT,SEELGB_-uWU.005.mp4,HrddpXxWFns.002.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3VZYA8PITPYDFLM36BZ6Y9DX7I550K,WwmWN63mkT4.000.mp4,_X6_C_Oy9VA.002.mp4,DON'T KNOW,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
391FPZIE4DM5B0IE5KEZCD4USG0HUG,nmZRXxKPPuQ.001.mp4,2TbU3Eg2i4A.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
30QQTY5GMLK8IBC2SBSNL0F0ED47U4,Kq-c6lqGNlo.000.mp4,PKyqjYem0dY.004.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3FHTJGYT8O0EJZF74SXNH75U5ZUPGS,VPFrKx72gvo.000.mp4,nKLhatlbqEw.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3PIOQ99R7ZMXLW4P8I9CHX1QES8UN1,RWhyKkFI3zw.000.mp4,dB65He57Ki8.002.mp4,LEFT,LEFT,RIGHT,RIGHT,DON'T KNOW,LEFT
3WGZLY9VCIMQ1N6ZGLU4P0773XFD8N,4KD3XCMsIBs.004.mp4,4Qr1BjZhnpg.005.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
391JB9X4ZZ8D0IED23QAYV3S7B0MKW,f4rQJiW6oSk.004.mp4,lmz3nj1VLzY.003.mp4,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3PZDSVZ3J6HY4YAATCIU4T3WFFLN48,kPife9TY9Pw.004.mp4,Qkao4XiSflU.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3HEADTGN2QSID9LH6F0YM38JTW6RVB,fiVORaERbP0.003.mp4,8narByy2B5g.001.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3BAWBGQGYMZ8VQ12X12SHMHJSKD7VT,GTmHSF6vNWc.002.mp4,sntohi33U5s.003.mp4,RIGHT,RIGHT,DON'T KNOW,LEFT,LEFT,DON'T KNOW
3LEG2HW4UGNCDSI6RAGT39XPTA3F2X,fUf2XzWpSVo.002.mp4,2TXrDZgbDHE.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
33NKDW9FFYI6BW1TOXBLLT6I96BXCE,RW4a2ERzTO8.000.mp4,YF2QVn1fK1E.005.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
31KSVEGZ35SVSYLMWP5U85RX058RWL,cNGvJfbdI1o.001.mp4,eZwGkhUa0TQ.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UAU495MIJSF3H419X9PWM1V42DUOG,QipgesEKSNA.003.mp4,struoSVUsUg.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3L84EBDQ382IAUEAHRDUJIBOI66KKQ,7ZnijRlK5-E.000.mp4,LWylAwr9kJI.001.mp4,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT
3M67TQBQQIOSHLMX139GZVUC200A97,BStHNKV820Q.000.mp4,alucqviYJFE.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3TY2U1TEB8ASOQ2AHLD6HOBYOS5JJQ,dLltwqkvsNg.004.mp4,TNjEJGdqmH0.001.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3HRWUH63QV2G0HEA7H149L9AFBGN5D,Z3FdUfZLHyw.000.mp4,II2KVV-uLNI.000.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
39AYGO6AFGKCJLEOC0B91RNAB6RN6T,-aU2FN5pkWA.001.mp4,qP8YzH6LT9c.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3XUY87HIVQE8Q6EGNF3QD8VWWGVMM1,WOyix7rTgwI.001.mp4,MbunPsukPnQ.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
373L46LKP86NZA8SZ6DII3BB3H5JKP,cP_dSXql7z8.001.mp4,LGgx7RVdL2Y.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3VGET1QSZ1ZLAF17NB7O3O0XZTF7W3,2c42A4Z7qPE.000.mp4,I5x9T9ftW18.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
31YWE12TE1C0ZF6XXG3A57E48VL7XW,EMNcIRgaDMg.000.mp4,tZiRqu8joX8.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,DON'T KNOW,DON'T KNOW
3GONHBMNHWY8PDDZ24TKLAR5BKDZMV,g0PWBzU95sI.001.mp4,836kYlEs9GI.005.mp4,LEFT,RIGHT,DON'T KNOW,DON'T KNOW,LEFT,LEFT
372AGES0I55AHYQC6U1GAO5497ERXE,vo-Y5kgSBa8.004.mp4,uRY3aJAaogw.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3538U0YQ1GU1YAEPVAUYMJ2HZO23FV,O2J_3ScUCUQ.004.mp4,HrddpXxWFns.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,LEFT,RIGHT
3QTFNPMJC7IE7VYZE58KYPG5GANZNV,9cHxDnk6SUs.001.mp4,GyLjVOVPGKQ.005.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,LEFT
301KG0KX9DLWRO9CM04T6U929PG2HI,udn-L92wdn8.000.mp4,qPzzmcuf-VI.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3QREJ3J434XTU0WS2RPVYIO376BKLT,CGfr9jl8w4Y.003.mp4,3hKgh9AB3tk.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3S829FDFT31GGO77OT6W5ZO0U6NXDE,feg-RNvT-t0.004.mp4,VGoAtKcKIe8.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3DQYSJDTYMBL8UL7KOHGBH6LUIOXE7,zJEnT19uoPY.001.mp4,syJo_sm8IqQ.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
341YLJU21JZWNJKWSIME66AH92V2IB,8n6G3V3-Tk8.000.mp4,2mfmw63l88g.003.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,DON'T KNOW
3SCKNODZ0YGVNLSTVAG175N66HBN7S,j08b_trEQrU.001.mp4,wTpb1CfMnVM.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3MG8450X2PAXOHG2OXM4LM6LE79UPX,9cHxDnk6SUs.003.mp4,dB2XYhvqUBU.000.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3SU800BH87SIOTHHOA1TLRWVJ3VUQO,gFEntQ_UKvk.003.mp4,ytSIdQkw3gc.001.mp4,LEFT,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT
3CMV9YRYP41YJGQAK6PJX3OQSHAJLS,vQEZ5KF9I4E.001.mp4,xZ9iwqHw7GY.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3JGHED38EERPZKW72CPCOLLDA1F7Y2,V2nvyZB-JNM.004.mp4,CUiG7UZ9A3k.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
31MCUE39BLM7CAAK6U0G442T0323GU,CDTo7WVyf5s.003.mp4,83cmR2fkyy8.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3G57RS03HI5KBVPHLY3KHX6C4GP524,6RwVJK3husE.002.mp4,Q0C0OU-j4DA.004.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
36U4VBVNQPDI0UWH1PQTQH60FPXURP,Gd08FYfFRtk.004.mp4,wm94g-5Cg5s.000.mp4,RIGHT,DON'T KNOW,LEFT,LEFT,LEFT,RIGHT
391JB9X4ZZ8D0IED23QAYV3S7B1KMV,HWuh0biZQ_c.005.mp4,98fnGDVky00.003.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW
3UYRNV2KIUZZNZXC5F87L5J1H1HN8F,nZC82V87Pm0.001.mp4,uHrP02iwW1o.000.mp4,DON'T KNOW,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
