hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
3DWNFENNE4V2L8JPEEQ2BMMF6WVJ4H,Gd08FYfFRtk.000.mp4,fwYZP8qOtC0.005.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,LEFT
337F8MIIM0DVJ2I3S6GWTH7J7NQ40W,KXUERmhPyr8.005.mp4,DfpKVl9Zpdg.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3EHVO81VN6LP23RG3W4F1BZXHKI1HI,gChqk1izWkc.002.mp4,jq1dLOVUQJA.003.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,LEFT
3UY4PIS8QSLHCZDR6UZS6VWT3WRN1D,kp3c66Igyr8.002.mp4,T1_6sVNHG70.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FHTJGYT8O0EJZF74SXNH75U50BPGB,B77ZCcCMrkM.004.mp4,HNKnvSmTkC4.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3D4BBDG7ZIWUVYUF484XEDHE2CRC3C,9XqeGs2MMic.000.mp4,CQR-eM3mTFU.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3X52SWXE0Y5RMWW3ESFZJASB05LWC2,K4UcCvZOxWo.004.mp4,fyXiORXmWHs.000.mp4,RIGHT,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT
3R0WOCG21N9OZKDCJOV9LSPW0PNUD2,OhHg1lyxe4I.002.mp4,zrbcY4TMVyc.001.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,DON'T KNOW,RIGHT
3N2YPY1GI7YT45GCK9GYNW90E8XEV4,L4uFD6434Pc.000.mp4,mpk5Ubw2fj8.000.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3W0KKJIARS9YFTC982GRTD2XN7SK8P,04oq2yrBwMg.000.mp4,modNfUPt3F4.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3T2HW4QDUW7GA0JVLH575QK02419CQ,Psahy1Vju4A.003.mp4,qCFFW1dM8V8.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3YLTXLH3DG6SJVAIOYF527HVK0OPHA,bFwtVtZodIg.001.mp4,odHogR_36Dc.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
378G7J1SJMY6JUGHAJLU9YSELHZEWE,NXG4n1pr4Ok.004.mp4,rqfvIjzegpI.000.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
3GITHABACZLO1KVNPYZ6BE6YV25N2U,mpXOSY5dW7c.001.mp4,TmpP2fXeVtk.002.mp4,LEFT,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
3DQYSJDTYMBL8UL7KOHGBH6LUJ5EX7,kN9cs2nFhM4.001.mp4,J30sMEMrKjA.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3B6F54KMR3CESC5WEQGE5P6ZQVZS1U,Ld8ouPJpdDU.000.mp4,tepWDnvIuRg.002.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3I7KR83SNBDYTYVJDUM5T9X87DAK9E,2bAsXLQjlt8.003.mp4,eFzN_frNW8g.001.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,LEFT,RIGHT
32TZXEA1OMKVQR3LOPKW7MQTCFW41Z,QKcx5msA7iA.004.mp4,uEBTnI1zqhs.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
368IUKXGA68CM6Q1SFO15GS5BM86PQ,iuiuZuWtEH8.001.mp4,grhDDOLsBho.004.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3CMIQF80GOQXMIRGSS3Q5LIFGIU6QH,-R2SZu3SYgM.003.mp4,CdUYBux3Vn8.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3IH9TRB0FCZPYY209EM01N0CHXX1IB,MrYEK0nvnAo.002.mp4,D4TU65xbF4g.002.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,RIGHT,RIGHT
3ODOP6T3ATK2FCLH7TKAC50Y4LA42G,mBdVuEXRlfQ.000.mp4,zxuPCshTSOs.002.mp4,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,LEFT,DON'T KNOW
3IZVJEBJ6BK60AS7FOM3WEUJLLEZ63,1TXS1Zg4wDc.001.mp4,o7rFDFvW300.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
38LRF35D5MWQHSBFQZPX8J3K9CXU33,3WmWJ1lNy-U.000.mp4,qBpv0BfiGQk.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3NBFJK3IOIIWYZ36PSK8S704VVEOGS,Fe9_SVPd_5I.003.mp4,hM96SfN5_F4.004.mp4,LEFT,DON'T KNOW,LEFT,LEFT,DON'T KNOW,LEFT
3QMELQS6Y6BXYJ6G57SQABSKC4W6RI,VoPuhcQc_mg.002.mp4,RtNylXap2qk.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
311HQEI8RTGP4A6CYYRV2SUFGWYZ72,p-OcwNFQB0U.005.mp4,Pr-RpZ4gYCM.004.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3XQ4XW3ODACLHXNSXUGSA8G4I1DS2B,OdwK_oMdfSU.000.mp4,nkmYbzMmrYw.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3XDJY5RK5TLBZOUJQDUGIOVQNCTU4O,8Bt-vEroq6M.005.mp4,kDXYolv-8p8.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3MQKOF1EE3O1RO2HEOAA3GATL5XWD2,vp9p1osOaLI.003.mp4,r4BGKIXrD9c.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3P520RYKCI6TV7YJ4IDQNG14N8OU5T,L-C1blPD_ec.000.mp4,SkNO4x-LSgE.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3LN50BUKPWBU5RT8FJU3UZA21HWLPC,aLvpOYqzErk.001.mp4,xtDw9TlWiww.004.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
36FFXPMSTAOAYVYH9Y2QD7C5AVROHR,datcFOBWYxc.005.mp4,jZhlaIUFMLc.005.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
34O39PNDK7834VNB1Y9YLRECQ56RBN,AwNVGShHjvw.003.mp4,IFF47jVKMj8.002.mp4,LEFT,DON'T KNOW,LEFT,RIGHT,LEFT,LEFT
36JW4WBR07KGSILOAVJ0QD3RIU1HFZ,pkwzo1OkEmY.005.mp4,s-jZlMKQGwc.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
32L724R85MKSFQL2UGXQ2JIAKD3PI3,Agg7z10B_iY.000.mp4,4lIbWq27O84.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
378G7J1SJMY6JUGHAJLU9YSELHYWEV,4ZlcaXadwlo.005.mp4,jZDlFzVUZwY.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3V8JSVE8YZQA8ZBHPK3IUVDUWPZEYD,in-HuMgiDCE.000.mp4,oJPdfhG4hT0.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
33NOQL7T9PZT4OBV83J1GSQARG4Z8P,85isLsZHZpo.002.mp4,XvV4YdhpC2w.003.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3HO4MYYR13OPEBYX91NVFMF4J3ZU69,TjdXLXsOnkw.001.mp4,1cqwKxx6GF8.005.mp4,DON'T KNOW,LEFT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3BDORL6HKLDME0FHFY5TWBKU8Q6RCU,ly_0m16694Q.003.mp4,4ICb270oLpE.000.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3P4ZBJFX2W3YP8GD5U50RGDEXIDWFD,Nv0-x4K9YFI.005.mp4,XhgDsQlEnuU.004.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
307L9TDWJZSDM2R6TYDBUOBQ1G5N35,bLrrDM1Opu0.001.mp4,mpk5Ubw2fj8.003.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3HFWPF5AKAJA2FJB1UUXTILWOFDS3M,QMRAbwZCTfI.005.mp4,nndDX4RgU1w.002.mp4,DON'T KNOW,RIGHT,LEFT,RIGHT,DON'T KNOW,RIGHT
3PZDSVZ3J6HY4YAATCIU4T3WFG1N4Q,YzcZY1mUZfc.005.mp4,D4hPHPp1W-Q.000.mp4,LEFT,DON'T KNOW,DON'T KNOW,LEFT,LEFT,LEFT
3AFT28WXLG2AUQ91FGKBDJDKA86OIK,kK534gUcRF4.000.mp4,fGAcEyZXFTo.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3UOMW19E6E6X9DHJIRSQTAFYG8IC52,6V92xyqy0q4.001.mp4,ztyBhnjtrz0.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
32ZCLEW0B0KOA158CYIQEKXAXSSPJF,8XJCdulCPkM.005.mp4,BgfYyUAoNPs.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3INZSNUD81QQFSP9LD0IPW2IN4D9DQ,pkwzo1OkEmY.004.mp4,ezMO8EHKAVw.005.mp4,DON'T KNOW,LEFT,LEFT,DON'T KNOW,RIGHT,LEFT
3R15W654VETF53UNFW9SU40C6DILQ3,ay4cdKr1I0o.000.mp4,T4eZ81aJwJI.002.mp4,DON'T KNOW,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3LN3BXKGC1V438C8GEBI91DQYXDWGC,lyZZSU1ziCQ.000.mp4,IHJn3UHXCMs.001.mp4,LEFT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,LEFT
3HRWUH63QV2G0HEA7H149L9AFCWN5V,EgolOPjkkg8.000.mp4,5Ku4_r_Yxsk.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
39AYGO6AFGKCJLEOC0B91RNAB77N6B,OgPC4wnLJR0.000.mp4,cWvZnl5XjwI.002.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3P7RGTLO6FDCYH5O5005P48SDVSKAT,VGoAtKcKIe8.002.mp4,ySEeioc339E.001.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW
3W31J70BATW0RW2MPEWWVZYGDYDKCV,r1v6EmZv7-o.005.mp4,fiEEjrKhlNU.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3QI9WAYOGRB9ZY6TKWSV0LXGY6F6S6,tomb22yfjTc.000.mp4,PsHb4YHooKM.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3IVEC1GSLQZLT9M6RW70DOFCUCM1JN,NhyVkwcZbTA.002.mp4,vr5FWHUkYRM.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
34R3P23QHT1I347J0KT0U1PRDXQWHB,mq9NNKmKYdk.005.mp4,SFHklR7lWCA.001.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
30QQTY5GMLK8IBC2SBSNL0F0EEJU78,4JjpfL4y3XM.000.mp4,jgyDXrhO3n4.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3M7OI89LVZOTSHHXNA2VLGTYC3TC6I,Pc-oQQwkIv8.002.mp4,h_kjgcJ_bqU.005.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3MDKGGG61RNAEYJ89WXLAQT20PT6TV,dRP8ZaAryro.003.mp4,mf0LqiLJYr0.001.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3W0XM68YZQVG4TSO9H7CE3FP91M1KM,Jr6GmDtvTK0.001.mp4,qP1UtCbMaW4.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT
31J7RYECZMQROZA6UHJDT3S4Y1R1LP,ivpw58MIRtQ.003.mp4,ztyBhnjtrz0.001.mp4,DON'T KNOW,LEFT,RIGHT,RIGHT,DON'T KNOW,RIGHT
359AP8GAGHKCWHV26K7NRUTU7EDC7H,uHrP02iwW1o.003.mp4,zeUC7e-4w1E.005.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3UEBBGULPGOLX4R8AUQZ9SSHC23UFD,ihEFzP5S57g.003.mp4,UGn9Q8Fe9jw.001.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
38RHULDV9ZFIZZI362BLUDQ6DA5WI4,a5-PJqy9QmU.002.mp4,nZC82V87Pm0.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3G4VVJO6P0GJLLBQUJI2FZXNCHSPKE,iGlLSkRAsJc.005.mp4,TK6hBCARiHI.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,LEFT,RIGHT
367O8HRHKH8VKB2F18ZG3ND22F9S47,RQeoo3idUJc.001.mp4,WuHLxhCSnGs.001.mp4,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3ATYLI1PRU26P1T7XY5BPKSKNNVOJW,Os7L5C-i9Fw.002.mp4,IQNNEfYYYiw.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3L60IFZKF4I06ECU5L70TYF4Y9EHHX,DctPau1p7JM.002.mp4,7qGYGbIg45c.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
32CXT5U14H3CIPHL2GKTZ0BVPYPU8V,cWvZnl5XjwI.002.mp4,m5kTITzj1bY.003.mp4,DON'T KNOW,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3PUOXASB583TITU5DVPFGOLLBMMZ9E,wp59eOvygp0.000.mp4,9a-3LrB7cDI.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
335VBRURDK0V7Y39H8B2VEK3NGE9EJ,En4aK_1gmlY.000.mp4,_mvqVnzddCw.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3YZ7A3YHR6TDGU6FFDIQ8FJG2B4S5C,dVwDf5N2NRA.001.mp4,orlXEgAepGo.004.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
366FYU4PTHPFOUM0L52RLNYJYAQKEO,xqGyF2T3pso.002.mp4,86upzmhvpXw.000.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3511RHPADWEFH49NSBYSZUAH2ZKLR4,YSqiT8g7SYM.002.mp4,Kbcvurfuvhk.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3DTJ4WT8BEFADPLML65182MW2J3EZ4,8PXQ_5tUv74.000.mp4,YygvfVxOWP8.001.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3KTCJ4SCVH1BUHSRUTKSTG7TY6H1MR,mq9NNKmKYdk.004.mp4,USicjVA1trA.000.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3O2Y2UIUCRU7U8MWGGMX35JJAB5KF6,OcS4H_dFeOc.001.mp4,gX20EUUZc9M.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3P6ENY9P7AW029NEB3PLTAGJYMTHIQ,V4ibYU1O-YI.005.mp4,u_qvbRpm88k.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
382GHPVPHTRR0UH0BTYFVF5QAZA43R,t3A2UMN3JeE.003.mp4,6zm71IHOCZA.003.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
30Y6N4AHYQWWJSLVFU04GH2CTQIRDU,ItkIHtgVhIk.001.mp4,QipgesEKSNA.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3LG268AV3961BYZVBPBOMZKXT2JREN,pzfDth6nFQE.004.mp4,vHIBCKwJLEY.001.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3WUVMVA7OC37NC4A513FCJW5H44ZAT,7wsksuXYoMY.004.mp4,_ztmNiy8D3c.002.mp4,DON'T KNOW,LEFT,LEFT,LEFT,LEFT,LEFT
385MDVINFDFEUA29OKWL6E56QPUWJG,dLaqub4BEsA.000.mp4,xcMwMi4fdis.003.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3PKJ68EHDOWWXK7KTLAL5BVJB1IHJ2,Gtq5nfRlRx8.002.mp4,A6ZWTfKPLPE.000.mp4,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT,LEFT
3LN50BUKPWBU5RT8FJU3UZA21HXPLH,THO-md3eEkA.000.mp4,OhHg1lyxe4I.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
34XASH8KLRMEB9BTFVVIUCPR1MNPMJ,h6LOjpCRXtY.002.mp4,L-rmZZP_wj8.003.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
391FPZIE4DM5B0IE5KEZCD4USHGUHB,Pr7CHWFkWew.001.mp4,2HE6cw3HFPk.003.mp4,RIGHT,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3W1K7D6QSCHC6M92BF3B7UGBZMPZBO,OoxYhDbzWwg.003.mp4,PRplbrM70sg.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3SCKNODZ0YGVNLSTVAG175N66IRN7A,2HE6cw3HFPk.003.mp4,z_W8_j7CB2A.001.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3QI9WAYOGRB9ZY6TKWSV0LXGY6FS6S,KhMsmtSC5Lg.005.mp4,xeE08Vn-HXI.001.mp4,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT
37VHPF5VYD3GWV0LGPZT5UPPIYJC84,kyq-X4IFMtw.001.mp4,Rw_ZLT9vZTI.001.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
33CLA8O0MJBTHCZR60VU4H5X53YRF5,kUpkeJDcxaE.003.mp4,W7BbL3NZvrU.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3E22YV8GG26KTRWTRWAI7RER6CXPNJ,U_QQ8EuuWPg.002.mp4,_01AyUz9J9I.003.mp4,RIGHT,LEFT,LEFT,LEFT,RIGHT,LEFT
3XU80RHWH0GCIQ04B73Y5KXWOZ644C,k4QmzZuQl9s.001.mp4,4Qr1BjZhnpg.001.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3UYRNV2KIUZZNZXC5F87L5J1H2XN8X,-DOqN0d8KHw.004.mp4,MK7KveAeb6Y.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
33P2GD6NROSR84D2B6AX6QVWQQIHK1,feg-RNvT-t0.002.mp4,vYVqhg_VGP8.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
35XW21VSVHERIJ9070YXP4FDO13LSS,UGsr6Vnqf7I.004.mp4,nUbhRInpVbA.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3B623HUYJ5QW3CPHDBPTKZT7415S8E,YwsVpkumbJc.001.mp4,N0s2M3bJkUk.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3KL228NDMWMD88IRR0SFLQJVBQ5KG5,R_LJX7wszPY.000.mp4,f7togdqxEoo.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3HO4MYYR13OPEBYX91NVFMF4J306UM,Gdv79afXNKE.005.mp4,C-48U5oDuvw.002.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
3D1TUISJWJ057VTYB2WKCP59SUVUI4,fPLd_NLF43M.002.mp4,KHQJhOzdrYo.005.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3PMR2DOWOP1UE944PCM8AC3AOV145H,VM409fZmJE0.000.mp4,C0uc-2KrnnQ.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
33P2GD6NROSR84D2B6AX6QVWQQIKH4,tEQEKN07KgQ.000.mp4,l1V-DuJ-WgU.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3S8A4GJRD43PRQNXERX0B8HNXA96VB,fbjDmltKVOM.000.mp4,P63CUj9KnSw.002.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3L1EFR8WWU5NDC35CJV8DW53ZHT9F1,WTzDOt2GO1M.005.mp4,IFF47jVKMj8.002.mp4,DON'T KNOW,LEFT,LEFT,LEFT,LEFT,LEFT
3XD2A6FGFOUWHH8RI3V7KVOIO7NS93,6TkMavTyimI.002.mp4,xyOq5SL0Evc.002.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3MA5N0ATTDB95U8R65WX7T5J5EUWKF,04oq2yrBwMg.001.mp4,pzfDth6nFQE.001.mp4,LEFT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
33Q5P9PUSQMVGR18PFZ6IEMTH7PZCV,GG9WPQLI_rg.000.mp4,4sCa35TOxgs.001.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3T2HW4QDUW7GA0JVLH575QK0241C9T,Qz_cjgCtDcM.003.mp4,P63CUj9KnSw.000.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3UY4PIS8QSLHCZDR6UZS6VWT3WR1NR,pHCPbKprJGY.001.mp4,LSqijVxP0EM.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3RTFSSG7T96KP0Q9R58YMTIYUEZWLI,cWZudzeJVXg.004.mp4,Tg8a_iNEamM.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3THR0FZ95QTCKRH70JHO5Z5CRC0OLY,IBqmyEhgnHM.005.mp4,nndDX4RgU1w.000.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3IWA71V4TJGHVFSSE6YIZTE8DLHX65,lsXw8u4QXIU.004.mp4,JO44XCaQGVY.001.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3SBNLSTU6V55LJ7MPBUH2K4B271ZDV,oBE9f5xD9rk.005.mp4,3df_Uk9EmwU.001.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,LEFT
