hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
3PEG1BH7AFRHHRAGBE01KFSYV1GKB3,pljK0DEusA0.003.mp4,9yZEb6bdxNY.002.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3ACRLU860OEEVRI6FSPYMKFTB4LBEB,VtYPH6UsVnU.000.mp4,I5x9T9ftW18.004.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
35NNO802AWWSC59PE1KYYUDFKM5INF,eXtskPoi58A.003.mp4,WyLqK6wzYLU.000.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW
32XN26MTX0JRHAPOYYFDFY9UTXP0L1,muKwyr-hrkc.001.mp4,BjQ95T-Dw1U.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,DON'T KNOW
3L7SUC0TTVUBNS79YAGSFBOJT2F0M3,4V7doeEKsus.001.mp4,H6yu96w7tUc.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3HA5ODM5KBSUEOLUL403CDDFFN9SVY,gipWTZy9mjI.000.mp4,M17x1DCxFj4.000.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3K3G488TR3813ER2N9TLDF4FKBMQ50,OwI3Q-qUqDw.002.mp4,uDm7iZuX5DQ.002.mp4,RIGHT,DON'T KNOW,LEFT,DON'T KNOW,RIGHT,RIGHT
3IV1AEQ4DSD3496RQHGFSY2K86WJ85,fuKtMm2WR0g.001.mp4,WuIKjBb7s4Q.001.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
33Q5P9PUSQMVGR18PFZ6IEMTHVTCZO,a38rz5AIslE.000.mp4,SUI6WNryjqw.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3OQQD2WO8J6L81GFWI0JPGF9F5F3IL,ZRl_k6DzTeI.002.mp4,o-fNF5QVMNo.004.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3AQN9REUTGG5GTXHTPSYODV9W11YDJ,C0UMWrEJ2x0.002.mp4,gFEntQ_UKvk.004.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
3421H3BM9BH3IEP1V9MTSUXVSCEJ9U,RWhyKkFI3zw.003.mp4,TTx4lC7LLcI.000.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3CMIQF80GOQXMIRGSS3Q5LIFG6XQ6G,m0iznoJi8hw.003.mp4,qVcw5-mm31s.005.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
31GECDVA9KM4C08WDJPSZG1OG5M660,2-LDYe7OXZU.002.mp4,ce7t2PgzMGw.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,LEFT
3V8JSVE8YZQA8ZBHPK3IUVDUWD2YEC,nGGtTu6dSJE.000.mp4,usG6pVxbQkw.000.mp4,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,LEFT,DON'T KNOW
3VO4XFFP16MGQI5LB28IBZIBBHHQ7F,LBKbubsgpE8.001.mp4,tNPLxKC38Xs.002.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3S8APUMBJYJ615I2A394420TN50BFT,OD3cfWeJaOY.004.mp4,IFF47jVKMj8.004.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3D42WVSDH9V2EDBDKVNOCDYU8EHYFU,51z2rCqPqPE.003.mp4,m_9aygJNij8.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3L2OEKSTWAATZY1QCHHI2LH8LA58YO,Jy716zClCKs.004.mp4,3DURnr95fMg.003.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3NCN4N1H1HHIPXVJ8RSHC792PWLNBB,erJNMcO69Eo.002.mp4,ga_XczsO4eY.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3U18MJKL1VM1Z2NPMROCNRFK7HLNCI,50gokPvvMs8.002.mp4,wzCdM6Fe_4A.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3O4VWC1GEX6H3C0LE0LJ1HU9SK43JX,6k8RQViPUTc.000.mp4,FoWuHvikyqU.004.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,RIGHT
3KI0JD2ZU2ING0M1WTUK5U1KBG667Z,hd2-msVu9-g.000.mp4,Lj1WuMXFa-4.005.mp4,DON'T KNOW,RIGHT,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT
31GN6YMHLQS7TDLZBE5ZYFWTMWBSW8,IQdz0Pd-L2Y.003.mp4,_TbRQa4InvM.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3CZH926SIDEUASXX0DFBE69N1C4E48,hPguTv1Zvg8.005.mp4,2_OOIcYfLV0.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3XUSYT70IU18JY1WLHHPWL1PKOMD0X,XcEFSi3uaJM.000.mp4,L_gmlaz-0s4.003.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3LVTFB9DE6IZJBGM45CCHCV4AK1GQ9,EAnvsNi8O-M.002.mp4,Jy716zClCKs.001.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3W31J70BATW0RW2MPEWWVZYGDMGKCA,9a-3LrB7cDI.003.mp4,o_kTWEEjtyw.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
33NOQL7T9PZT4OBV83J1GSQAR498ZF,ce7t2PgzMGw.000.mp4,c7tczvW3_dQ.005.mp4,LEFT,LEFT,RIGHT,DON'T KNOW,DON'T KNOW,LEFT
3WRBLBQ2GS8BVIBNN7IX264MXG2G0A,LKqN07ryM5I.000.mp4,GRXPm8mmidw.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3WGCNLZJKG88QNMEH0LPAQKZPGSD10,U_QQ8EuuWPg.000.mp4,bzaOB8BoWPU.004.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3OREP8RUT3BCF5EXLNFMMN05OK0BGS,6V92xyqy0q4.000.mp4,PWM-bKcs2p8.004.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
37NXA7GVSU67ABQ41V320RZKNT1VLN,Zi7QHI_5ipU.005.mp4,Tg8a_iNEamM.005.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3B286OTISFHHNXZ6NF0TOP8FYUWJA9,evrzg3Pzyc0.000.mp4,50gokPvvMs8.005.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3VCK0Q0PO6EH5AS9ABVSSQDJYSP0N3,UGsr6Vnqf7I.003.mp4,Y-_JeJoCjUo.004.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3LN50BUKPWBU5RT8FJU3UZA2151LPT,YyHOKFYDZ5Y.004.mp4,zF46tAI2PQc.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
39N6W9XWREN8SD78VFT6UYY69THYGT,Cdh_OCMZ4U8.000.mp4,io0aNQE8En8.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3R15W654VETF53UNFW9SU40C61NLQK,SRjhmQTPOmA.000.mp4,nKx64KH7Xks.000.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
304QEQWKZQKZNVSLBQV57FDOO2U0OI,F-Dy1EFm_Mw.005.mp4,Agg7z10B_iY.003.mp4,DON'T KNOW,RIGHT,LEFT,LEFT,RIGHT,DON'T KNOW
3LOJFQ4BOYFAWO80PAR7F5GYYMSKDA,Me22JENkhJA.005.mp4,E_xAcdGpPCI.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3B9XR6P1WFVM674YTT0PJ0SLGCHJB4,f_mEEFFeh-0.004.mp4,6tyhnIgNVs8.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3XABXM4AJ25KQWA4L70OPZE6M1NQ82,CHkKv9TXm0g.000.mp4,yzgA9oAEgI4.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3SR6AEG6W6TMS92JFLBOFYA7OTUYHS,d-cZdeTp0jo.000.mp4,jQRFHBVs0dA.004.mp4,LEFT,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
3ZVPAMTJWO3ZVCVMHK1CM259663GRA,sTUJhj154Sc.003.mp4,xRhUBifOWiI.002.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
37VE3DA4YVHQF1985TX47NC63KDBHR,JU_XfoyZIVM.000.mp4,HTF8k56_Oxo.004.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3M47JKRKCY1RGERK6YMQJUXFM0C68M,YucM3Zzvekg.001.mp4,Pc-oQQwkIv8.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
366FYU4PTHPFOUM0L52RLNYJYYTKE3,Jcw9NZkMn6I.004.mp4,zJEnT19uoPY.003.mp4,DON'T KNOW,DON'T KNOW,LEFT,RIGHT,RIGHT,LEFT
3IYI9285WT05GCW47TWKUKY3YXHJCB,V2nvyZB-JNM.003.mp4,z-CV743owek.001.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
3I01FDIL6N8FF84A04L3F9U4HM6D2H,hF3yR5rmga8.004.mp4,xQHmbJ_lPjY.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
3JMQI2OLF05B4UT3MNJN7XX2SHXNDI,RJe5yobV8n4.003.mp4,II2KVV-uLNI.004.mp4,DON'T KNOW,LEFT,LEFT,DON'T KNOW,RIGHT,LEFT
329E6HTMSX2CEW63WLLV2WUM7943KW,Ap2KC1yKDdA.002.mp4,r4BGKIXrD9c.004.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,LEFT,DON'T KNOW,LEFT
37Y5RYYI0Q5MIDQPLJ1L0YA0VYHSX1,djsoQkroHpo.000.mp4,qAisk1lgv2I.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
38B7Q9C28H5RUJAUBQS4JQSQ66U69B,qoztP0w5-Vo.002.mp4,Yj36y7ELRZE.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3AFT28WXLG2AUQ91FGKBDJDKAWAIOU,Bz3Jx4QL_6Q.001.mp4,A4zSLp-1gps.000.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3QX22DUVOPHRGT8P174H04E9NYRVMP,Ywfun1LIwOE.001.mp4,69BopbFc34U.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
302U8RURJ01XYBTPD8JHDJ39SO1VNP,3zAyM2edy1g.005.mp4,zyGz_H1UTnQ.002.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
32L724R85MKSFQL2UGXQ2JIAK16IPB,RhFPotjd0hM.003.mp4,50gokPvvMs8.005.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,DON'T KNOW
3SA4EMRVJW2H8V4MQQ8KWFIEY7Q0PZ,g0Zlp-F6Z6E.003.mp4,oYhWw97JYyU.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3ZRKL6Z1E93BWRVZW91HCCA5S8MGSY,RrvG7JlKoXM.002.mp4,l-WgXcGLdZk.001.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3511RHPADWEFH49NSBYSZUAH2NPLRL,IzKWDY_QNTU.000.mp4,Jh8yMyNZkuo.000.mp4,LEFT,LEFT,DON'T KNOW,RIGHT,RIGHT,LEFT
3BVS8WK9Q1VQBWKSBBFP7ZDL3XSBIK,4NzqG0XwOWg.002.mp4,ncmnmmmWEpU.004.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3UDTAB6HH7ZWG8OF91CNAPIZT3890D,2AV8m02PjdU.001.mp4,n8IiQJyqjiE.001.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,RIGHT,LEFT
3JHB4BPSFL9K41TEQZ62PV9H675Q9R,_UnoRkHkYB8.001.mp4,YJ5CINQ8v_E.001.mp4,DON'T KNOW,DON'T KNOW,RIGHT,RIGHT,RIGHT,RIGHT
3VMV5CHJZ9FCBR8EL967MH6RUR0GTN,6nbxAP_ZKQQ.005.mp4,ev42vngXERU.003.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3QHITW7OYP9Y9K3JI5K2LQK1CPNQA6,3GylAjrajHs.004.mp4,--Ymqszjv54.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
38Z7YZ2SB42DF2MHUTCF2O8KPXSIQ2,Cvuu76B-bxA.000.mp4,xEmwNv4OxGE.002.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3PGQRAZX03KBIIGZQFNNJCH9X4BSY7,YwsVpkumbJc.001.mp4,Uu-NbXUPr-A.004.mp4,LEFT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,LEFT
37SOB9Z0STXNY2OLHLXWHW71W993LZ,2T3oK1Gse2g.005.mp4,2Z8Xi_DTlpI.005.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3B9XR6P1WFVM674YTT0PJ0SLGCHBJW,maDObxiOQRo.002.mp4,qRtKUGgULL8.002.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3PEG1BH7AFRHHRAGBE01KFSYV1HBKV,Qa-yF-tByDM.001.mp4,IyBCZySg-c4.001.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3Q2T3FD0OO874K66HXYBH9MQWEZ3M1,dy9EqbKLDP0.002.mp4,1XkKu4LBvog.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
344M16OZKJFGW073IIU7DFFNSTYNEB,cgT-3CHBmKs.005.mp4,ZNRfeL8nPfw.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3WRKFXQBOC7MO4D3L3T9FABMO69YIL,RMA5HIyEsXc.000.mp4,JZNMxa3OKHY.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3W5PY7V3UQ7IJFX93LE9RBQM1LYYJX,fG-hvGTHoec.000.mp4,e6YTvjDXEl0.001.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
34R0BODSP2ZC6B1XEIYLJYF118ZE5D,gGyV-rc-sKE.003.mp4,pQy4omHIf7o.005.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
37J05LC5AYJFL42I7PRVEQGLJXTJDB,BuKzIqR4eBU.004.mp4,UhNyHUwo1SY.001.mp4,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT
3TZDZ3Y0JT6WNX9X5KGNOU19YVE91G,VJuVsi6G96s.005.mp4,3hKgh9AB3tk.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3QXFBUZ4ZLGRB4N3LEWHRDSTD57GUE,Y1LrgyCJtpU.001.mp4,osqQpQsJNPQ.000.mp4,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW
3FJ2RVH25063CIRTOOG1TDBEQ1S92X,QKcx5msA7iA.001.mp4,TmpP2fXeVtk.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FBEFUUYRL55Z2KZ3W64FL3ACOC6AQ,9rF3BEXetOo.000.mp4,fY4tctYZTz8.000.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3FI30CQHVLJAICPR9A60AWNGU6X6BL,XT4rTk6-Etc.001.mp4,Pc-oQQwkIv8.001.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
371Q3BEXDI9BN8Q4M1P6XJQB3YFSZY,jpPZVmzleAo.002.mp4,PWM-bKcs2p8.001.mp4,LEFT,DON'T KNOW,DON'T KNOW,LEFT,DON'T KNOW,LEFT
3AA88CN98Q3DUZ3RL6ELSQQZGAYYKW,YBsKLg3GMrE.005.mp4,XmWA7zTJj-c.005.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3Z8UJEJOC0DSX0NCSOU6CNG6WFS938,ana5C73n9bY.005.mp4,FaBTYkzhuK4.001.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3QO7EE372PN3SU8BOJKYG147U78QB1,fSkQXqXR7D0.005.mp4,nghDz0el8iI.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3WA2XVDZENH8PF1BJ18QB4T1X3AE6T,HrddpXxWFns.004.mp4,wK_ExIjn5Q8.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3M7OI89LVZOTSHHXNA2VLGTYCRX6CS,Y8gv_ZK3w4A.003.mp4,_VsE38xSmdM.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3MZ3TAMYTMNDR31H781F7EIPLJUIR3,-6otZ7M-Mro.005.mp4,II2KVV-uLNI.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,DON'T KNOW
307L9TDWJZSDM2R6TYDBUOBQ1493N1,ezMO8EHKAVw.004.mp4,qsb1j9bEENs.002.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3O2Y2UIUCRU7U8MWGGMX35JJAZ8KFL,QlBgvZjbX30.002.mp4,sOkGz6gEmGk.002.mp4,LEFT,DON'T KNOW,DON'T KNOW,LEFT,RIGHT,RIGHT
31HLTCK4BMVROJC3Q46MNZUCRCGGV3,cjbh1lfr43c.004.mp4,s1DOqsQoN5s.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
32PT7WK7DNF40Q0T44Z8YJZWN06D3S,gipWTZy9mjI.004.mp4,MajYvFTkKnk.005.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT
3YO4AH2FPEK28751Q3N9WK8O33C0QQ,BQ9i8qkXiVQ.001.mp4,2TbU3Eg2i4A.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3S1WOPCJFHTKDAGI3K2FK8Y6J9UJE4,FvjIziLzffo.001.mp4,uHrP02iwW1o.002.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3XDSWAMB23SM2Z0H2JGTRLAPCS8QC8,m4ZmRZCv6VA.005.mp4,fiEEjrKhlNU.000.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3FTID4TN8MYOE5L966QM7Q3E5A3YLZ,Gg4OMtVe7lk.002.mp4,yrToGVRf27U.003.mp4,LEFT,LEFT,RIGHT,DON'T KNOW,LEFT,RIGHT
3MYASTQBG8BW7R6V2FB4BRS7XSKQD8,WwmWN63mkT4.005.mp4,tTBRJznaNi0.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3M0556243TK82E7ZDTEDVX0N4UDNFT,gsleSGEZHAs.004.mp4,mqDv8688ztg.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
35XW21VSVHERIJ9070YXP4FDOP8LS9,nCWEEoJfjgE.001.mp4,utv9RBNcL5w.000.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3KL228NDMWMD88IRR0SFLQJVBE8KGK,C2Y9Puk3Obk.004.mp4,odHogR_36Dc.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
33P2GD6NROSR84D2B6AX6QVWQELKHJ,xRhUBifOWiI.000.mp4,ua5c716lu5s.000.mp4,LEFT,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT
3RHLQY6EDU4PIMJX4I4R8OR2102D4D,2c42A4Z7qPE.000.mp4,s6N1pv5lzrU.001.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
31S7M7DAGHQSXJMFW03NZ9BZQ8MLTY,ZRrduU1CXqU.000.mp4,DvWzedL3QCk.004.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3CO05SML7W52K8K13IC91AITZPE0RR,Gg4OMtVe7lk.000.mp4,zMXfMcqpPwQ.003.mp4,RIGHT,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3BS6ERDL9473X9NBN6X65MBGXR96DS,WATt9OOVZh8.000.mp4,86upzmhvpXw.001.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3W3RSPVVGTR7XW14W5TX45X19MTLUP,1jC4vsQsjwM.002.mp4,CGfr9jl8w4Y.001.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3FCO4VKOZ5DRTFFG2BDIHITXSEUE7S,8dVcA5J1Dcw.001.mp4,3ySH8eJQRCI.005.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3UXQ63NLABMS1XSYWEC2ZF5DK1MBLY,Z6vQQvro86Y.002.mp4,2IwWILRuuNU.005.mp4,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3CKVGCS3PH5ELNKEI7CERKNPLRX0SF,FU1ak530DDo.003.mp4,bYXRyimxh7A.000.mp4,DON'T KNOW,DON'T KNOW,LEFT,LEFT,DON'T KNOW,DON'T KNOW
37NXA7GVSU67ABQ41V320RZKNT2LVE,9Lbj3wpwk-c.000.mp4,3hKgh9AB3tk.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
38F60IALAHHF0NXT77H41PJBNAB0T4,fv5lLeyRdd4.005.mp4,SOxdUtjGmAo.002.mp4,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
38F60IALAHHF0NXT77H41PJBNAAT0W,r2HcJYjGK5s.002.mp4,j-9NUiMYbos.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
37PGLWGSJU6R4ZOMHOSI62WBQR0KIC,kDP6_hiBR0o.003.mp4,8XJCdulCPkM.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
371QPA24C3OF7CIB3QL4FU2LS2GT1Z,45SH4ohAH3M.001.mp4,O8L2pHEIcuo.000.mp4,DON'T KNOW,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3MVY4USGB7NPSI1UMX1KXONL7LDISR,hsXn0N8bAYs.005.mp4,B8kzwm6ZaUo.003.mp4,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT,DON'T KNOW,RIGHT
3LN3BXKGC1V438C8GEBI91DQYLIGWD,NTSMogqhvBg.002.mp4,s1DOqsQoN5s.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
36FFXPMSTAOAYVYH9Y2QD7C5AJWOH8,6uqXoPJSoPg.005.mp4,40rn4A64Bdk.003.mp4,LEFT,DON'T KNOW,RIGHT,RIGHT,RIGHT,RIGHT
3HYV4299H1WVTTKZCG5OVIPS3Y0E8F,LBKbubsgpE8.001.mp4,6TkMavTyimI.002.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,DON'T KNOW
3RTFSSG7T96KP0Q9R58YMTIYU24LWO,WWdCfiraNQk.003.mp4,c7tczvW3_dQ.003.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3Y3N5A7N4H98KN3U6IR173I35FTYM1,PkEzIErhYZ8.002.mp4,JVzG-zy9CO0.004.mp4,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
