hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
3V7ICJJAZBGW3PLDQMDLDY32YP3B41,-10-QQDO_ME.005.mp4,54K75EhiTEk.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3NZ1E5QA601EZ8PD4RWVIQ9GYLYB56,C8xZ0vhrrFE.004.mp4,owRKOW0ymCM.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
388CL5C1RKN2SAVKW6MYLQ8BFO3LHK,Gk94xrcmFts.003.mp4,1q-N_zbsAg0.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3IVKZBIBJ19PWNQAGFJZXCM67IASH4,PsHb4YHooKM.001.mp4,MZkDsB04kt8.005.mp4,RIGHT,LEFT,LEFT,LEFT,RIGHT,LEFT
3RWSQDNYLAMWEMUIF5V0NSRE2D3FFA,2WuhWF4fAOQ.001.mp4,OZlpENU9h28.004.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3K1H3NEY7MZ5U2CHZJ6SHDO5RFOGD0,GWOtluILlk4.002.mp4,4lj66h4CXI8.004.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,LEFT
3GONHBMNHWY8PDDZ24TKLAR5BJ9MZC,sntohi33U5s.001.mp4,f7E26XfU8rw.005.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3NFWQRSHVFE2SMQDQP1I5DRQ3S3FG9,Wby2oMliGz0.000.mp4,maDObxiOQRo.003.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3VCK0Q0PO6EH5AS9ABVSSQDJY20N0L,d4iSwRMV0bA.002.mp4,y7MEVu2nyes.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
356TQKY9XGXAKE5PP8RIP8XBHL887J,FaBTYkzhuK4.005.mp4,RthpiC1KtSg.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3MVY4USGB7NPSI1UMX1KXONL7VQISO,_TbRQa4InvM.004.mp4,ai-RZb0ZpKI.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UY4PIS8QSLHCZDR6UZS6VWT3U6N1O,98fnGDVky00.003.mp4,j3jdT1V-DeI.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3UUIU9GZC65EVUJU4DNGIKF24SY5TQ,EcOC7ZVRSg4.002.mp4,jlDYn537Pd0.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
36JW4WBR07KGSILOAVJ0QD3RISGFH8,kK534gUcRF4.000.mp4,oGa05H9UXxU.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3MVY4USGB7NPSI1UMX1KXONL7VPSIX,7BgScfRre5M.004.mp4,fwJykIyvS04.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3C8QQOM6JQ12O5642O4JL29QF1ILID,orlXEgAepGo.003.mp4,SsoZjq7x4MA.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
366FYU4PTHPFOUM0L52RLNYJY85KEZ,KtY6C83o2rs.002.mp4,syJo_sm8IqQ.001.mp4,RIGHT,DON'T KNOW,LEFT,LEFT,RIGHT,DON'T KNOW
3D1UCPY6GH9SJV42NWOSCRLVCJM389,45SH4ohAH3M.000.mp4,t899haDGi38.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3P520RYKCI6TV7YJ4IDQNG14N655UH,-Wqk9eex6bQ.005.mp4,jQRFHBVs0dA.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
37S0QRNUFCGEKSA8ZDJO38T6S5E886,S0QIXcQGG-g.002.mp4,EgolOPjkkg8.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
389A2A304PIYE6VILLMECFJ7ZYN0CH,ju7N5w4XZ4A.000.mp4,PVm7Om88BSw.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FI30CQHVLJAICPR9A60AWNGUG9B6M,Ay7bZ7Sgx9Q.004.mp4,9UEBU_yiTPs.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3IHWR4LC7ED79YML8ZVFGXNKV1II8N,RhSWpef2e6s.000.mp4,54TGLGvIm_8.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3M93N4X8HLNLNTL04FMK9P2LKAESJ9,OWZ-qVZG14A.000.mp4,uStuc1OX0f0.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3KA7IJSNW75ISI7WO659GWEXPLYPB5,UipoC_HLOP0.002.mp4,IMCEXoAkZv4.000.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3Z8UJEJOC0DSX0NCSOU6CNG6WP439Y,pPtzEnf5afw.001.mp4,twO6ceVTuII.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
30EMX9PEVLJGYDRIM0MWA42YZZESK8,V1I40vVRk78.000.mp4,nex61B854Ms.000.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,LEFT,RIGHT
3O2Y2UIUCRU7U8MWGGMX35JJA9KKFH,-mt-IKgGhuY.004.mp4,fDw_PAgW07o.000.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3CMV9YRYP41YJGQAK6PJX3OQSG7LJP,HCkDd0UnUgo.000.mp4,HTF8k56_Oxo.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,DON'T KNOW,RIGHT
3DWGDA5POG4UK4M08LLJGCQ6PX8V1D,aFVFvJNnFt0.004.mp4,ArMkA9R1QxY.002.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3KL228NDMWMD88IRR0SFLQJVBOKKGG,_tq-VgoXGMo.004.mp4,vr5FWHUkYRM.002.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3IQ9O0AYW7ZQ7IE9BX6A7TJ79E4ITD,KmHe8urs3LI.003.mp4,Kga18VO9VwY.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
35JDMRECC59AM8QHVEHCNV6QRRPGET,jwbHWwySJW8.004.mp4,FGkS4vJYOpM.004.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
34OWYT6U3XH7N35VDR1TGTIVF70I9C,feg-RNvT-t0.004.mp4,It0-yCwOc5k.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3R0WOCG21N9OZKDCJOV9LSPW0N3DUX,cRDYrvxRJ6U.004.mp4,QsUj_OlGQ-0.004.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3MJ28H2Y1F8YI2EM8W1HOA9F5KHO5N,Fi1ILrwQpSY.005.mp4,II2KVV-uLNI.001.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3V0TR1NRVB2RKFGLK8DPINJWG7HA44,7ZnijRlK5-E.005.mp4,TmyDT-HC3qI.002.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
35XW21VSVHERIJ9070YXP4FDOZJSLB,qsb1j9bEENs.002.mp4,u50B6bIkN9g.000.mp4,LEFT,DON'T KNOW,DON'T KNOW,LEFT,RIGHT,DON'T KNOW
3GITHABACZLO1KVNPYZ6BE6YV0KN25,Cl5jhuLQ9Dg.000.mp4,heE4ZZXwehI.001.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,LEFT,LEFT
3O71U79SRCPBO1RL7CZCPHU2O49SMD,m0iznoJi8hw.000.mp4,y7MEVu2nyes.004.mp4,RIGHT,RIGHT,DON'T KNOW,LEFT,RIGHT,RIGHT
32K26U12DOOOCZ2COE5EHERFEUCDVM,98fnGDVky00.001.mp4,pru5ut4lxkQ.004.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3YKP7CX6G3FTMC3WSKBSGANCPRTB7L,aqA6oI5L1RQ.005.mp4,datcFOBWYxc.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3BO3NEOQM1HLSMF05XFTCOTFLPIIAR,ApPnsnIZozw.002.mp4,1mHjMNZZvFo.002.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
33P2GD6NROSR84D2B6AX6QVWQOXKHF,fY4tctYZTz8.001.mp4,xZ9iwqHw7GY.002.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
306W7JMRYZYXMQ8F2P3YUAJ70BZB88,T1--98_78ns.000.mp4,MvWDky9ZaWU.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3D1TUISJWJ057VTYB2WKCP59SSBIU4,51KRxB3g7A8.000.mp4,Kmrd1MsZKmQ.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3NFWQRSHVFE2SMQDQP1I5DRQ3S4GFB,F0VbEO_0Ybc.001.mp4,r4BGKIXrD9c.004.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ZC62PVYDIAUEUCOFT78Z6RSANVXXA,6wHQsN5g2RM.001.mp4,xRhUBifOWiI.003.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
3RZS0FBRWLA12NZ22614RGKF76YPCC,yyqXzlF8Fgc.002.mp4,IL5VgGakSNw.000.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3JY0Q5X05K686MM81970NYR2474GGA,xyOq5SL0Evc.005.mp4,83cmR2fkyy8.002.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT,RIGHT
3XUSYT70IU18JY1WLHHPWL1PKYZ0DH,kQ8HhrysfaA.002.mp4,oDOoG0vX-7U.005.mp4,LEFT,LEFT,RIGHT,DON'T KNOW,LEFT,LEFT
3OLZC0DJ8KF5KAIYGS6P8B7S6ZKIVT,OLFhKCgexRU.002.mp4,ApPnsnIZozw.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3TZ0XG8CBVKEYXTI45P234OHCBW89V,NvJ4jRPUuS0.001.mp4,FxVUG2R1y0Q.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
37PGLWGSJU6R4ZOMHOSI62WBQ1CKI8,yzKfXFT5KYU.001.mp4,oBE9f5xD9rk.000.mp4,DON'T KNOW,RIGHT,LEFT,RIGHT,DON'T KNOW,DON'T KNOW
3E24UO25Q0QU16E0DFBMGGNF1FSO63,39BJkEXJpgc.003.mp4,MVwxnf6L8po.004.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3BVS8WK9Q1VQBWKSBBFP7ZDL373IBM,WeyuzDseGg4.002.mp4,8XJCdulCPkM.004.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3HUR21WDDVPJEZ2YKPTAIKY1CTPXYG,opEoJBrcmbI.001.mp4,nndDX4RgU1w.003.mp4,RIGHT,LEFT,DON'T KNOW,RIGHT,LEFT,DON'T KNOW
3YCT0L9OMN9H6JCLJDEC2WJ2TUJSND,4kIHxR6s1L4.005.mp4,kKRc2aXzQyM.002.mp4,LEFT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,LEFT
30Z7M1Q8UZKS3G3NWB32ZZZ1ITE8AA,me15sHPOjKo.002.mp4,wuhoIm_jPc0.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
307L9TDWJZSDM2R6TYDBUOBQ1EKN3G,8py6SksNsZQ.005.mp4,J30sMEMrKjA.002.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3MQKOF1EE3O1RO2HEOAA3GATL3EDWW,TIRrlL71dEQ.001.mp4,uRY3aJAaogw.004.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3ICOHX7ENDBDB4FWHCS923JAKA00EA,J8YpOUmN_aI.002.mp4,squHxV3QXlQ.002.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3ZG552ORAN419P4WRPLXLV0BH3MV2U,THO-md3eEkA.000.mp4,pHCPbKprJGY.003.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3PZDSVZ3J6HY4YAATCIU4T3WFEGN41,YZp79VcnY0w.004.mp4,A1lbD_OCuj4.001.mp4,LEFT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3QREJ3J434XTU0WS2RPVYIO3757LKO,Y1LrgyCJtpU.001.mp4,gFEntQ_UKvk.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3087LXLJ6NG5HIFSCNCFKL4AWBF0FS,outvbZgNX58.005.mp4,oU7zAWm_01o.004.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3AXFSPQOYRYCJOGEYVML2QJ6VKKFJD,nmZRXxKPPuQ.001.mp4,PHv6CzBIC5E.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
334ZEL5JX7FZO4CXKSEPHLJ7J4OSOS,mZQP06F94u8.005.mp4,REAxeTWo1QM.002.mp4,DON'T KNOW,LEFT,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW
3VAOOVPI30S4E6EANR1WDI1IW5CLLR,2-LDYe7OXZU.000.mp4,7GRC7XjGzX8.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3IKDQS3DQF09L1CYPBBKIJJ3LS3ICT,TTuysItuSdo.004.mp4,gM_KAA-ejJA.005.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
373L46LKP86NZA8SZ6DII3BB3G1KJK,Oe7ItP7gS4w.004.mp4,Gl93Hw1A2kY.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3S829FDFT31GGO77OT6W5ZO0U5KDXP,lErjGxBb1Bk.005.mp4,iqs7mZbg5UI.003.mp4,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3J5XXLQDHNBQU70FVPZ24553NHMV35,5BPGRteF64Y.000.mp4,dVwDf5N2NRA.003.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
38XPGNCKHU0BC3JJV34LEAX91HIV4Q,CwFH8J7smjE.005.mp4,ZqbJIM7rmO8.004.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
30P8I9JKOJLT8MNJ98NVJ23N1DDV5V,NDC375coN1o.002.mp4,Kbcvurfuvhk.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3GKAWYFRAQTB7F5G22WFBM2XS6APDC,Wby2oMliGz0.004.mp4,IFXaH_E54iA.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
30P8I9JKOJLT8MNJ98NVJ23N1DE5V6,F0VbEO_0Ybc.005.mp4,uStuc1OX0f0.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
38RHULDV9ZFIZZI362BLUDQ6D8MIW3,Qu81v9Aybv4.000.mp4,Qz_cjgCtDcM.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3L84EBDQ382IAUEAHRDUJIBOI51KKJ,54JawR1x0II.002.mp4,unfkD5YNaDg.003.mp4,RIGHT,DON'T KNOW,RIGHT,DON'T KNOW,LEFT,RIGHT
3126F2F5F93GZLJGYX7ZH4KISIBPE5,SxKLweLx_ZE.000.mp4,VhHnmeRABJw.002.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
3S8A4GJRD43PRQNXERX0B8HNX8OV6B,KYvMsMLNGvY.000.mp4,NXG4n1pr4Ok.005.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
32204AGAACCM6IHJLFPI8Y33J7HGH9,AEqpMdMeMZA.002.mp4,SPD5fXHVyIk.002.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3WRBLBQ2GS8BVIBNN7IX264MXQF0GR,7IegDaeNlik.005.mp4,i1cAYtXA2Xs.002.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,DON'T KNOW
362E9TQF2IQM2DS3RX738A4IJKWGI2,eFb7nVIBGEo.003.mp4,YliKljQIX2o.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3BAWBGQGYMZ8VQ12X12SHMHJSJ8V7A,45SH4ohAH3M.005.mp4,YNlhBpVk1tw.004.mp4,DON'T KNOW,RIGHT,LEFT,DON'T KNOW,RIGHT,LEFT
3HRWUH63QV2G0HEA7H149L9AFABN56,Gl93Hw1A2kY.000.mp4,DVh_7dO2cWY.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3AQN9REUTGG5GTXHTPSYODV9WBEDYV,AotbiNsU85A.002.mp4,oANKg9_grdA.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3EKTG13IZV3OKOWVN32BDVG7WA2LMT,mrMp9EorOxE.000.mp4,1CYzbX8AaP8.005.mp4,DON'T KNOW,RIGHT,LEFT,RIGHT,DON'T KNOW,RIGHT
3MDWE879UI2X0VRP7H9CU6EIKHHB9X,5IqtX-uq28E.004.mp4,dRP8ZaAryro.000.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
3E9ZFLPWOZSXOZNTG777WW4DMASIXW,cuyIFvYNLFE.000.mp4,uNJpPYo5Qp4.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3X4Q1O9UBIMD56S5WPGEMUNBWQCO72,WZnLayQeIZ0.001.mp4,P9WDAY-MFzk.001.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3TD33TP5DM2B5E1UZNNCQ1P2QZZBAC,KNOHhnRMpSw.001.mp4,Cl5jhuLQ9Dg.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3KVQ0UJWPYL6NBNOZISR54M18MG5WG,Z6vQQvro86Y.004.mp4,vqLtOsoNPnU.003.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3ZFRE2BDQAEJJPC3GBVTWR73INTXZ7,9XqeGs2MMic.001.mp4,41NNb7cucVo.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
306W7JMRYZYXMQ8F2P3YUAJ70BZ8B5,cP_dSXql7z8.000.mp4,mGWS0Akp08E.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3SBNLSTU6V55LJ7MPBUH2K4B25IDZM,HWuh0biZQ_c.001.mp4,54TGLGvIm_8.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
36818Z1KV4D62JXHKU868IRQ27M3AD,ksCoS_ghDfM.000.mp4,zNmuwZkaeVg.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
3FVBZG9CLKEPVE6Y7D0FN6GNCQS0HQ,5kY-Iv6UkeU.003.mp4,d_POf1pikX0.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
37VHPF5VYD3GWV0LGPZT5UPPIWZ8CC,jd9_8OPxM3A.001.mp4,xmD4FKMq2rk.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
36FQTHX3Z4RBLT29Q8823TBWKP73B8,DiaibIBisuM.001.mp4,0u56Q_QmxIM.004.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3QREJ3J434XTU0WS2RPVYIO3756KLM,6V92xyqy0q4.000.mp4,mfGhtr0zy3k.003.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
3TKSOBLOHMGGOO6M51N8LC988HKBB7,54K75EhiTEk.001.mp4,kKRc2aXzQyM.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3D4BBDG7ZIWUVYUF484XEDHE2A73CF,6wHQsN5g2RM.001.mp4,-agCXYgb7pI.004.mp4,LEFT,RIGHT,DON'T KNOW,LEFT,LEFT,LEFT
3MGHRFQY2MPBH9WNHD4396BQ2M4Y0M,pkwzo1OkEmY.005.mp4,hOXvRgxjfik.004.mp4,DON'T KNOW,LEFT,LEFT,DON'T KNOW,RIGHT,LEFT
3WGZLY9VCIMQ1N6ZGLU4P0773WB8DC,kDInh1O8p5w.005.mp4,GCkOL2jLSQA.005.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3VADEH0UHDXH94OYZSR46LOXT9KSP9,rXoCKj1qwn4.001.mp4,lNY0BdE4NqY.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
39AYGO6AFGKCJLEOC0B91RNAB5MN6M,fecQUZ-ehKQ.002.mp4,HONL8ha-1BE.004.mp4,DON'T KNOW,LEFT,LEFT,RIGHT,LEFT,LEFT
3L21G7IH48WBOYH5DW83NBU07EAY1P,R6NTuhZtOks.005.mp4,x6Tluj4dJTU.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3ZQX1VYFTE5H5KXO6U8K0UJ67AIO8P,e2pnS_nT9rA.002.mp4,ZqbJIM7rmO8.001.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3O2Y2UIUCRU7U8MWGGMX35JJA9KFKC,LBrmHHzyIiY.002.mp4,m4KKYcD6CZw.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3DW3BNF1GIICV46L76UYVMDE33EV8X,ouYYWCY__5A.005.mp4,oC-qxnrmJws.002.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3Z33IC0JC1MC99PVCY0CVI8PN9WV9M,9xJ0rFCU-OM.000.mp4,CHkKv9TXm0g.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3OPLMF3EU6NU26HVZ4HBQA5710CLNT,EYbPGTIcnjs.004.mp4,hhdoeK8SsiI.001.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
375VMB7D4KJJQTICP76V2P1L6SFIDT,1mHjMNZZvFo.004.mp4,FwjoTGcsFNg.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3TL87MO8CNPIEE4E1GYYI5WYZ9PFLF,YiX6thczM1w.005.mp4,feg-RNvT-t0.000.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT
3WRKFXQBOC7MO4D3L3T9FABMOGMIY2,VNK6LQHh25w.002.mp4,3yU-7AXnFCM.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
31ODACBENVF29GPDZ56T6QE7Y56SQ0,4kIHxR6s1L4.005.mp4,hG0I7DLSSYg.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ECKRY5B1RWMTUN8HPVSTHKOUAQIZT,Xfmu-7JuDGg.004.mp4,_hmiW83i0GY.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
32PT7WK7DNF40Q0T44Z8YJZWNAJ3DF,5PsD_NFMWpQ.000.mp4,YbdJd16c3eo.002.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3SNR5F7R93TOIZWCL2HF87J664GIEM,MOobNUpfWiY.002.mp4,YGrCXe2-fVk.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
391JB9X4ZZ8D0IED23QAYV3S7AWKMO,ROTx-0q1F9M.004.mp4,38fE5B4ghw0.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3HYV4299H1WVTTKZCG5OVIPS38C8E5,r2HcJYjGK5s.002.mp4,HUJt0I1UKzo.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3JVP4ZJHDQSPR9HIDVI0NIH2C370IJ,fUIWjaZCYwM.001.mp4,Z3FdUfZLHyw.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3ZUE82NE0B1NZ7KV7RPUD0ASF9R8FN,modNfUPt3F4.001.mp4,tomb22yfjTc.000.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,RIGHT
3CVDZS288I02KWMZ1SZDIIBNZEFFMH,Wy4hWbeibhU.002.mp4,EwMMNKLjO9w.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
