hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
3VEI3XUCZSX58POLK3RZGBJ177MPR3,Rops7WYMCCY.002.mp4,zvX4fNj0uxk.002.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3HXK2V1N4LFIRSE12UMBLUX1UOJ2GX,Gk94xrcmFts.001.mp4,7tlMys6MZ34.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3T2EL38U0NKA5XBCTFCG5YVZDKTXQY,36NZ0sHWQFg.001.mp4,F5kL7RWS_f0.003.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
3PMR2DOWOP1UE944PCM8AC3AOT154E,xgwiqo2AsCA.000.mp4,sNPK8f4FSfo.001.mp4,RIGHT,LEFT,DON'T KNOW,LEFT,RIGHT,LEFT
3BFNCI9LYLQOJHZJDRWMYRP01Z1377,yftfxiDNXko.005.mp4,nndDX4RgU1w.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3VADEH0UHDXH94OYZSR46LOXT95PSR,SRjhmQTPOmA.005.mp4,I01_ubtktEQ.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3INZSNUD81QQFSP9LD0IPW2IN2DD9Q,7qGYGbIg45c.004.mp4,Ep2F3e1xiPc.000.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
34KYK9TV2S8F5ANOGN93B1J8C5QSB9,Zvdh8ym1Yrg.001.mp4,xLfLuyIQOJE.003.mp4,DON'T KNOW,DON'T KNOW,LEFT,LEFT,DON'T KNOW,LEFT
35F6NGNVM9JTIYXDS62DG4TYVYD7TR,cT3oyHhUznw.004.mp4,pZxqWp0e-Ik.004.mp4,DON'T KNOW,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW
3YD0MU1NC31O32Y4M6BWLZ3679SA79,84emxO86qa8.001.mp4,zMXIf66PPhU.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3J5XXLQDHNBQU70FVPZ24553NH7V3Q,8narByy2B5g.000.mp4,yftfxiDNXko.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3HEA4ZVWVEMCAS843H5IF49OOPW55J,lmz3nj1VLzY.003.mp4,yZk7Laj80z4.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3L7SUC0TTVUBNS79YAGSFBOJTCC0MK,XQZ5M9oLkXw.002.mp4,xLfLuyIQOJE.000.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,DON'T KNOW,RIGHT
30Z7M1Q8UZKS3G3NWB32ZZZ1ITYA8W,IyBCZySg-c4.004.mp4,xsDABUrvs6w.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
39AYGO6AFGKCJLEOC0B91RNAB57N67,JxxF9y61ujA.003.mp4,a38rz5AIslE.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
301KG0KX9DLWRO9CM04T6U929OW2HW,T3v3-2tvV0s.000.mp4,HekcZ0Em60E.000.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
30QQTY5GMLK8IBC2SBSNL0F0ECK7UI,VAZLQqJa9rQ.000.mp4,V9OuGDPnqHI.000.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3BAWBGQGYMZ8VQ12X12SHMHJSJT7V7,RlaaCqle7tY.004.mp4,UvX6ctu2ObM.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
372AGES0I55AHYQC6U1GAO5496VXRZ,O7h-kf7hPIU.005.mp4,12Ezy1y1cWY.005.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3M67TQBQQIOSHLMX139GZVUC2ZGA9L,SCnQFpdklMg.001.mp4,mKsGK9nCTxw.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3H5TOKO3DAJQXD4IUVWD2IHAKOD64W,K-iwJMxjyx4.003.mp4,Q4z4GRUtccE.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3SCKNODZ0YGVNLSTVAG175N66GRN76,b8GPFr11adA.004.mp4,xgwiqo2AsCA.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3UYRNV2KIUZZNZXC5F87L5J1H0XN8T,fSDA4eEyGHk.005.mp4,SbtIS7XwkLU.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
38XPGNCKHU0BC3JJV34LEAX91H3V4B,phjVMKGYBKs.005.mp4,vJnjjy5DZN4.003.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT
3P6ENY9P7AW029NEB3PLTAGJYKTHIM,Vk3scj5vhd4.002.mp4,qoZwA4ESb7g.001.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3MNJFORX8C44CP1T9TIR1G01DJAF5C,3df_Uk9EmwU.000.mp4,wUkdpuWq_Q0.004.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3ZFRE2BDQAEJJPC3GBVTWR73INDZXT,MK7KveAeb6Y.004.mp4,P6CH9Q2wH24.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
39XCQ6V3KZ48TW8I80FN7ANOKK8651,OXkDmd3nA94.000.mp4,J9WyswA0vow.003.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3VCK0Q0PO6EH5AS9ABVSSQDJY2M0NK,vtOEl_Mg0Io.004.mp4,zeUC7e-4w1E.005.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3HXCEECSQNT8JU2DL7HVF5ECKT7ZYZ,0iXXdsO95O0.000.mp4,EMqrrHHbP3s.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,LEFT,LEFT
3UYRNV2KIUZZNZXC5F87L5J1H0Y8NF,5ghk5950BhU.003.mp4,zyGz_H1UTnQ.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
30P8I9JKOJLT8MNJ98NVJ23N1DYV5G,FogaU_yB9aY.001.mp4,fkDqn2muw-A.000.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
37Y5RYYI0Q5MIDQPLJ1L0YA0V8EXSN,OLFhKCgexRU.002.mp4,sntohi33U5s.001.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3ZQX1VYFTE5H5KXO6U8K0UJ67A38OU,Af_F0IzHK6o.005.mp4,KXUERmhPyr8.004.mp4,DON'T KNOW,LEFT,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW
39XCQ6V3KZ48TW8I80FN7ANOKK756Z,T0drx76OLAc.000.mp4,oe1PZxExhzc.004.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
33TGB4G0LQHNXD34AJ6BA36MXRSXTC,xmaC2XOhPaE.004.mp4,Lj1WuMXFa-4.002.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,LEFT
366FYU4PTHPFOUM0L52RLNYJY8QKEK,VQMizni7nY0.005.mp4,43tayteIFRk.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3R5OYNIC2D9IO41DOSWUGQKJVSJPTG,RWhyKkFI3zw.005.mp4,MuYYY3XaJ7Q.000.mp4,RIGHT,LEFT,RIGHT,LEFT,RIGHT,RIGHT
3PN6H8C9R5Q4KBZEDJEILRD2TKVDA5,gipWTZy9mjI.005.mp4,qRtKUGgULL8.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,LEFT
3D1UCPY6GH9SJV42NWOSCRLVCJ738U,YPMffqhP0C8.004.mp4,gCLfduV3Phw.002.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3O2Y2UIUCRU7U8MWGGMX35JJA95KF2,L7HDCG2PsII.003.mp4,T1tJTwlGqOM.003.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
31GECDVA9KM4C08WDJPSZG1OGFJ66H,RgZTZIf8K8g.005.mp4,5xA5iKk4v6w.000.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3RWB1RTQDKNZQK9PLULZPUOWHFZ8PB,hPguTv1Zvg8.005.mp4,0QTR0WiJSNk.004.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
304QEQWKZQKZNVSLBQV57FDOOCR0OZ,-utrsarZeIY.001.mp4,9_6auSk_wkY.005.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3ZICQFRS32I8OKCIHTJETCNEQNBZZQ,CRLsCyMfskE.004.mp4,eI_7SimPnnQ.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3KL228NDMWMD88IRR0SFLQJVBO5KG1,nex61B854Ms.003.mp4,26CMYJn3u6Y.000.mp4,RIGHT,LEFT,RIGHT,LEFT,RIGHT,RIGHT
3Z8UJEJOC0DSX0NCSOU6CNG6WPP39J,Arsrkqma4i4.000.mp4,x0mD5kr2hu4.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3E6L1VR4XXM0VT17ECSWTME19ELF6S,n0acEDmc0mA.001.mp4,qCFFW1dM8V8.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3G5RUKN2ED3Z14GMA7ELL1EC16FN9I,FU1ak530DDo.005.mp4,s-jZlMKQGwc.001.mp4,LEFT,RIGHT,LEFT,LEFT,LEFT,LEFT
3KI0JD2ZU2ING0M1WTUK5U1KBQ367G,c672aEuUa-g.000.mp4,BSkTPW_Qsio.001.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3T6EIBTM9MO6M4W2T9NGVQ5W8HYAA0,-fXqnCljdm0.003.mp4,kcHvO5ins50.002.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3B9J25CZ26DYFFFUUN5YMLPQUQQSCG,US4PxgfKDeA.004.mp4,outvbZgNX58.000.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
341YLJU21JZWNJKWSIME66AH91B2IP,bEXDNfLBy1I.002.mp4,0tse0Fsy_rg.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
30U1YOGZGBW8K7L8UJ096R78FQ2SDG,I8jMoBAMtVA.000.mp4,Ay7bZ7Sgx9Q.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3M47JKRKCY1RGERK6YMQJUXFMA9683,48S9_KZvzVw.005.mp4,pQy4omHIf7o.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
34F34TZU7XZSIU42A07EI7PHMG02J1,YygvfVxOWP8.003.mp4,pOtWKOF07iU.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3IKMEYR0LXVNTEAKSL7QJMPU1502K0,m5kTITzj1bY.000.mp4,ymrFbEMNBME.002.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3PKJ68EHDOWWXK7KTLAL5BVJBZIHJY,N1ZOAktFbI0.001.mp4,zJEnT19uoPY.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3XABXM4AJ25KQWA4L70OPZE6MBL8Q2,En4aK_1gmlY.000.mp4,vE9XgQL7DGE.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3VGET1QSZ1ZLAF17NB7O3O0XZSV7WH,C5qRszPK9HY.000.mp4,US4PxgfKDeA.000.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,LEFT
3SA4EMRVJW2H8V4MQQ8KWFIEYHN0PG,kcHvO5ins50.003.mp4,oGa05H9UXxU.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3X878VYTIFIJZTFCXMXOZ0EX4P5F7R,FogaU_yB9aY.001.mp4,cXqH7_dYM_k.001.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3Y40HMYLL2I2XQITAOWLFZSOG5ZXU3,2bAsXLQjlt8.003.mp4,EL1Q7x_1a74.002.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3YO4AH2FPEK28751Q3N9WK8O3D90Q7,mflgXFsGU9w.000.mp4,ymrFbEMNBME.002.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,LEFT
3MG8450X2PAXOHG2OXM4LM6LE6QPU7,QMRAbwZCTfI.001.mp4,hOXvRgxjfik.004.mp4,RIGHT,LEFT,RIGHT,LEFT,RIGHT,RIGHT
31YWE12TE1C0ZF6XXG3A57E48U17XA,2kqPuht5jTg.001.mp4,4RoZPrjRQZE.000.mp4,DON'T KNOW,LEFT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW
3PUV2Q8SV5493L46JXEEG2X8B2GDB0,F1lAPYh4t3U.004.mp4,UipoC_HLOP0.000.mp4,RIGHT,LEFT,RIGHT,LEFT,LEFT,LEFT
3SZYX62S5H0RXWMNRAKFDONKFVR57Y,OoxYhDbzWwg.005.mp4,me5UoRny6NU.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UL5XDRDNDJVXAR61FCLROJFQFX58L,9FN1KxoTMtQ.000.mp4,jQRFHBVs0dA.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3JGHED38EERPZKW72CPCOLLDA0V7YG,datcFOBWYxc.005.mp4,3P_D_bd-_NM.001.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,LEFT
39KMGHJ4R0AEKE0295TUHEH6Q9A008,LeQKH1vAVpg.004.mp4,NVvKBE5FTMk.002.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
3N5YJ55YXH3D6NQR2DSLHWPW7OXNAX,qoztP0w5-Vo.003.mp4,u50B6bIkN9g.001.mp4,LEFT,DON'T KNOW,LEFT,LEFT,RIGHT,LEFT
3X0EMNLXEQPX1W52TNW9H884SDZPVW,cgT-3CHBmKs.002.mp4,txU8yE9d-4k.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3ZUE82NE0B1NZ7KV7RPUD0ASF9BF8E,VbiUhNAdzus.004.mp4,qBG1mjC7Zgg.000.mp4,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT,RIGHT
3NCN4N1H1HHIPXVJ8RSHC792P6INBS,8e4nnel_x-M.005.mp4,VQMizni7nY0.002.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3CO05SML7W52K8K13IC91AITZZB0R8,izqyworQEEM.002.mp4,PHv6CzBIC5E.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3S8A4GJRD43PRQNXERX0B8HNX89V6W,y0UCXXk9tlM.005.mp4,PpJ4S8ZM8mQ.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
39O6Z4JLX3X2A57TFE6QBLU7UC8XVS,UMMhvyjgRnM.002.mp4,okl467xvgOw.001.mp4,LEFT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3U18MJKL1VM1Z2NPMROCNRFK7RINCZ,j-XUQ3Rmq6w.005.mp4,y-0p6fGXLD0.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3LCXHSGDLU6DCDZ8QEBTC9PTF23SE9,2TXrDZgbDHE.000.mp4,P9WDAY-MFzk.004.mp4,LEFT,RIGHT,RIGHT,DON'T KNOW,LEFT,RIGHT
3WJGKMRWVJ9SDQWCXXA9RM3QTNGDC7,Jh7Wk5fYeMk.002.mp4,H6yu96w7tUc.004.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3GS542CVJWNVBFAG67IZRKEQALF59A,BStHNKV820Q.000.mp4,fEC3lEDxRnc.001.mp4,LEFT,LEFT,LEFT,DON'T KNOW,DON'T KNOW,LEFT
386659BNTMHER3LK5OXUVJ0GV1G01B,XQ3do4LDFv8.000.mp4,rtEASqA8_WE.000.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
33P2GD6NROSR84D2B6AX6QVWQOIKH0,fwJykIyvS04.004.mp4,do8FmnQbI5I.005.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,DON'T KNOW
3TD33TP5DM2B5E1UZNNCQ1P2QZJABV,7knYNR1tAig.003.mp4,ztyBhnjtrz0.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3BA7SXOG1KQK2XP4YMPOUPOBIXN8R3,dgoc29MVjfE.000.mp4,PHUlL5ZzX5U.004.mp4,LEFT,RIGHT,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT
338GLSUI44B5IRZ4LPVZURATR3ISFR,nR0h3WFbPfA.001.mp4,VtYPH6UsVnU.002.mp4,LEFT,RIGHT,LEFT,LEFT,RIGHT,LEFT
36818Z1KV4D62JXHKU868IRQ2773AY,vMtF0akNUK4.000.mp4,xfMOELCuN94.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3TUOHPJXYIXFPU7Y5OBMXNDL1LAXW2,3VyriB3isO8.004.mp4,fSkQXqXR7D0.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
33P2GD6NROSR84D2B6AX6QVWQOIHKX,6-_1-vBNl_0.003.mp4,F-Dy1EFm_Mw.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3CKVGCS3PH5ELNKEI7CERKNPL1U0SW,_2DSmy36OEM.005.mp4,osqQpQsJNPQ.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3BAWBGQGYMZ8VQ12X12SHMHJSJTV7V,AFvUxDwJB84.001.mp4,Jv2lyDcOmEM.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3H6W48L9F5PAGL57JX153ARIZM1PW6,aaDlp62qn60.002.mp4,50gokPvvMs8.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3DW3BNF1GIICV46L76UYVMDE33ZV8I,ZeGT9pSG734.000.mp4,YuoLr4xDvbE.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3L4YG5VW9OS2II2QXT5KBSL8ENSDD7,DXw4lVoiiWY.003.mp4,LKBoLbWHJYI.002.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
36MUZ9VAE727AOGQTOG4HA3TEZTDE0,54JawR1x0II.000.mp4,AZ2HyBOmliQ.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
302OLP89D07UFJT0DNJ71LVK8KJAC2,9yZEb6bdxNY.000.mp4,o7J2fWIJndQ.001.mp4,RIGHT,RIGHT,LEFT,LEFT,DON'T KNOW,DON'T KNOW
37PGLWGSJU6R4ZOMHOSI62WBQ1XKIT,1RMdiCbNNh4.003.mp4,5kwoq4EZixQ.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3NSCTNUR20N9GYKLYDWZNFPAG3X5AP,4CSV8L7aVik.004.mp4,y-0p6fGXLD0.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
388CL5C1RKN2SAVKW6MYLQ8BFONHL0,3wRj39GKLJ0.001.mp4,K9U_Z8GdGRo.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
311HQEI8RTGP4A6CYYRV2SUFGUZ7Z7,Eb-2m44jTEs.000.mp4,fBMKlYUjA9E.000.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,LEFT,RIGHT
3N3WJQXELTQYDKS2DLJRYM29Q552L3,1eOvtoZCie8.004.mp4,jDdRrqRcSzM.000.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3NZ1E5QA601EZ8PD4RWVIQ9GYLI5BK,KhMsmtSC5Lg.000.mp4,2P1FbMJLUAs.000.mp4,LEFT,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
36FQTHX3Z4RBLT29Q8823TBWKPS3BT,hDqsuyVeWmw.001.mp4,gCLfduV3Phw.000.mp4,LEFT,DON'T KNOW,LEFT,RIGHT,LEFT,LEFT
373L46LKP86NZA8SZ6DII3BB3GMKJ5,QsUj_OlGQ-0.005.mp4,0LqfKzp11kg.000.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,RIGHT
38B7Q9C28H5RUJAUBQS4JQSQ6GR69S,dNXqs5HNijI.003.mp4,yftfxiDNXko.004.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT,LEFT
3B623HUYJ5QW3CPHDBPTKZT74Z68SR,8c4_VDh2r5s.001.mp4,BLeDNfK2quI.005.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,LEFT
3L1EFR8WWU5NDC35CJV8DW53ZFTF93,ZNRfeL8nPfw.003.mp4,G7QTNbKbu_4.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
36D1BWBEHO1IJ2ANDXK6YZHYQAV2M5,VJuVsi6G96s.005.mp4,3lV-sr3NOUo.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FI30CQHVLJAICPR9A60AWNGUGU6B2,9ydyJKZBWiA.002.mp4,v1ScttBOQc8.003.mp4,RIGHT,LEFT,DON'T KNOW,LEFT,RIGHT,RIGHT
3FBEFUUYRL55Z2KZ3W64FL3ACY96A7,SxKLweLx_ZE.000.mp4,htH89DBizno.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UQVX1UPFTHLGO3GOSX802ALN7U02S,m2uxFfpb5xU.005.mp4,NDBCrVvp0Vg.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3ZC62PVYDIAUEUCOFT78Z6RSANGXXV,gngqDNTAXnI.001.mp4,ztyBhnjtrz0.000.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3HUR21WDDVPJEZ2YKPTAIKY1CTAXY1,w989xx44UQI.001.mp4,EwMMNKLjO9w.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
371DNNCG452XIC2W2BUJU4PT6IK8TG,b6eoqD1J_qU.004.mp4,DvWzedL3QCk.005.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3ZFRE2BDQAEJJPC3GBVTWR73INEXZS,cvg03XGFjCk.001.mp4,hhdoeK8SsiI.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
