hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
32204AGAACCM6IHJLFPI8Y33J6KHGB,fhUGU2uiS1U.002.mp4,y3_71Wpt9eA.005.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,DON'T KNOW,RIGHT
3PUOXASB583TITU5DVPFGOLLBJ79Z3,E3z1D7CKoOA.002.mp4,It0-yCwOc5k.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
31D0ZWOD0BZALRYK17QN6KTJZU6A0R,Or2_bP4lWYI.003.mp4,Lz3hYPF6aIM.000.mp4,DON'T KNOW,DON'T KNOW,LEFT,DON'T KNOW,RIGHT,LEFT
3XEDXEGFX4OGX476DY3C0YWF46ZK0F,9ZMIYSBYIh8.003.mp4,bkzgccBFztM.003.mp4,LEFT,LEFT,RIGHT,RIGHT,DON'T KNOW,RIGHT
31S7M7DAGHQSXJMFW03NZ9BZQH1TL3,W0Ay5uul8j0.005.mp4,9cj8rrj1wSk.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
30ZKOOGW2X6ASGJ2XQUNKPCT4MCA1U,LBrmHHzyIiY.003.mp4,XEpdSMQfEOs.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
32ZCLEW0B0KOA158CYIQEKXAXPBPJS,nfEhF5GBQpo.002.mp4,39o1zJFeM7E.000.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
391JB9X4ZZ8D0IED23QAYV3S791KMR,QXFRE_pjrAE.000.mp4,VPFrKx72gvo.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3PKVGQTFIIKZH3GMBQNIT2CDBB8RYG,OXkDmd3nA94.004.mp4,qkmEt0ofGq8.004.mp4,LEFT,LEFT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3VGZ74AYTHGVPA63ZNBHX76N6EGCGY,VNK6LQHh25w.003.mp4,zvX4fNj0uxk.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
34R3P23QHT1I347J0KT0U1PRDUBHWB,EcOC7ZVRSg4.003.mp4,jpRnHWTLDUs.003.mp4,RIGHT,RIGHT,RIGHT,DON'T KNOW,LEFT,RIGHT
3X52SWXE0Y5RMWW3ESFZJASB025WCG,Ft0ahViXZPc.004.mp4,ibawV2tqKug.004.mp4,LEFT,LEFT,LEFT,RIGHT,LEFT,LEFT
3EKZL9T8Y9M9P61EJTTZI7IOLETCHX,ncmnmmmWEpU.000.mp4,tepWDnvIuRg.003.mp4,DON'T KNOW,DON'T KNOW,RIGHT,LEFT,RIGHT,RIGHT
3HXCEECSQNT8JU2DL7HVF5ECKSRYZG,TD2jIXMD-SM.002.mp4,y4w-PiVPfjI.001.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
33KMQD9OFKE6K006F3ZCB81G60677X,feg-RNvT-t0.004.mp4,rLEfJzLcVdg.001.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,RIGHT,RIGHT
356TQKY9XGXAKE5PP8RIP8XBHKC78K,hmy9XEvT2v4.002.mp4,Bz3Jx4QL_6Q.004.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3W0XM68YZQVG4TSO9H7CE3FP9Y5K1I,m_9aygJNij8.004.mp4,fBMKlYUjA9E.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
341H3G5YF1EBMZ6SDZ6MNDKS8FCZ0G,lyZZSU1ziCQ.004.mp4,ibawV2tqKug.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3A3KKYU7P4H4VI8URH9DM6XNUG9MWO,4JjpfL4y3XM.002.mp4,sDWJMBZ1mVA.001.mp4,LEFT,DON'T KNOW,DON'T KNOW,DON'T KNOW,LEFT,LEFT
3KTCJ4SCVH1BUHSRUTKSTG7TY311M5,qVcw5-mm31s.003.mp4,yp-tfq1NxBk.001.mp4,LEFT,RIGHT,LEFT,RIGHT,DON'T KNOW,DON'T KNOW
375VSR8FVX9ZMTQR7CP179LFH5CRZ7,2ceHmUmguzk.000.mp4,1XkKu4LBvog.005.mp4,DON'T KNOW,LEFT,LEFT,LEFT,RIGHT,LEFT
3GL25Y6844UJKIDK1M5ZOPBU3IFMXH,hrat_RJczFM.004.mp4,nIwFocnmRFY.003.mp4,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,DON'T KNOW,DON'T KNOW
3RDTX9JRTZ1AYJOZU0XWP4SM1QU799,8py6SksNsZQ.002.mp4,wKBObhJXCSQ.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UY4PIS8QSLHCZDR6UZS6VWT3TB1N5,OoxYhDbzWwg.001.mp4,u50B6bIkN9g.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3MQKOF1EE3O1RO2HEOAA3GATL2HWDG,8cIuBkFoh0s.003.mp4,opEoJBrcmbI.005.mp4,RIGHT,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
3L60IFZKF4I06ECU5L70TYF4Y6XHHA,RMA5HIyEsXc.000.mp4,N5nIQZMW_ig.004.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3IKDQS3DQF09L1CYPBBKIJJ3LR8CIQ,0MB91ku0eEw.005.mp4,txU8yE9d-4k.005.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,LEFT
378G7J1SJMY6JUGHAJLU9YSELEIWE9,CbNAOLHByZQ.003.mp4,jjFzwsootdM.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
39I4RL8QGKH6U2OZQENHZ960T1C4HC,jlDYn537Pd0.003.mp4,oG84VxrGfj0.005.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3K2CEDRACC1C3140WC42ZMQOQMRTM5,M20gRMBy-4I.005.mp4,j6d-KRDXnUI.004.mp4,LEFT,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
3U74KRR67NLILJP08DJ2C1FOVC1TN5,KsToJAKi7xQ.000.mp4,syTTeox8Yaw.000.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,LEFT,DON'T KNOW
3P6ENY9P7AW029NEB3PLTAGJYJCHI3,Af_F0IzHK6o.002.mp4,mkWfG-4vvGc.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3X878VYTIFIJZTFCXMXOZ0EX4OPF79,0C6i34q2-f8.003.mp4,lx6A8s_Ega8.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3IKMEYR0LXVNTEAKSL7QJMPU14JK2Z,FTk2SCmJI_w.000.mp4,uqd_cEJMJ4o.003.mp4,DON'T KNOW,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3CKVGCS3PH5ELNKEI7CERKNPL0C0SC,FM5UaJS-bhg.000.mp4,io0aNQE8En8.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3DIIW4IV8QV6QXZJWW52ZL7FTER4I5,g0Zlp-F6Z6E.005.mp4,opyTSeVCYtE.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3A9LA2FRWTEXS4C9APPMWK3YMWHHX4,9xJ0rFCU-OM.005.mp4,A29hMesGCEI.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ZUE82NE0B1NZ7KV7RPUD0ASF8VF8W,Pc-oQQwkIv8.000.mp4,PVm7Om88BSw.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3L1EFR8WWU5NDC35CJV8DW53ZEDF9L,8eeZjC_bmtc.005.mp4,xgwiqo2AsCA.003.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3S1L4CQSFY51IVDA4P989RGN5WVFA0,lLWOcztaIBI.005.mp4,sDNzrM6N7wA.000.mp4,DON'T KNOW,RIGHT,DON'T KNOW,LEFT,DON'T KNOW,DON'T KNOW
3Y3N5A7N4H98KN3U6IR173I35O9MYN,ua5c716lu5s.004.mp4,PHUlL5ZzX5U.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3P4ZBJFX2W3YP8GD5U50RGDEXFXWFR,lAJWoIcgXlU.000.mp4,IV01x2GS61g.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
3SR6AEG6W6TMS92JFLBOFYA7O2BHYA,_plk5k7PBEg.004.mp4,kppgmuWEv-A.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3ZQA3IO31CRZUKD379Z5LKWYT3G1OK,CpmR-91GxmY.002.mp4,y1e8xPAaL9k.002.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
33N1S8XHHNLBTORA9IAM1I32D7IZ1J,hDqsuyVeWmw.005.mp4,qLV1a_611kA.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3J6BHNX0UASJI0ZDE45ABASSCZBKNR,GTmHSF6vNWc.002.mp4,0iQIfGnKflc.001.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,LEFT
34O39PNDK7834VNB1Y9YLRECQ2QBRL,CbNAOLHByZQ.004.mp4,pZxqWp0e-Ik.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3MJ9GGZYO46HH11YGUU1P8MYWSQA2B,TPRQyuiNYmI.000.mp4,7nJPNkWZDOY.004.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3G4VVJO6P0GJLLBQUJI2FZXNCEBPKR,R-vly7LKotQ.003.mp4,qMARpi60Hhs.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3OYHVNTV5UY10LZPFJ5NQZSX29GKO6,8dVcA5J1Dcw.001.mp4,taSAaWKcmTw.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ZZAYRN1I7R034PC9SJFRQFTLM6TOK,sOkGz6gEmGk.002.mp4,zvX4fNj0uxk.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3LN50BUKPWBU5RT8FJU3UZA21EGPLU,cnsvc0alWOA.000.mp4,PXJfSp2WvVY.004.mp4,RIGHT,DON'T KNOW,RIGHT,LEFT,LEFT,DON'T KNOW
34KYK9TV2S8F5ANOGN93B1J8C49BS9,ipP--IqIuWU.001.mp4,yp-tfq1NxBk.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,LEFT,RIGHT
38F60IALAHHF0NXT77H41PJBNJQ0T1,X9AEEGzWSU8.004.mp4,nfN9qJSVank.004.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3R5OYNIC2D9IO41DOSWUGQKJVR2TP1,YQwkdwB9Sxo.000.mp4,3K16KyiAZHw.003.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,LEFT
3CKVGCS3PH5ELNKEI7CERKNPL0CS04,6wHQsN5g2RM.002.mp4,m-GLU7qAR28.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3B6F54KMR3CESC5WEQGE5P6ZQSIS17,AotbiNsU85A.000.mp4,12lqQE6oPNE.001.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3LN3BXKGC1V438C8GEBI91DQYUXWGQ,k99PI3FGEj0.001.mp4,bcRPLKygrNk.000.mp4,DON'T KNOW,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3PKJ68EHDOWWXK7KTLAL5BVJBY1HJF,in-HuMgiDCE.005.mp4,vHIBCKwJLEY.001.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
34R3P23QHT1I347J0KT0U1PRDUAWHP,7wsksuXYoMY.005.mp4,8hGOOynn3ZU.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RWO3EJELI9HFKP4M9CKAK1O38C1P1,kAjvzIWWrWA.003.mp4,ODDGS0hTcUc.003.mp4,RIGHT,DON'T KNOW,DON'T KNOW,RIGHT,RIGHT,RIGHT
3IYI9285WT05GCW47TWKUKY3Y6XCJ2,QBZieJiOl1w.003.mp4,jZl3Rq1MRQg.001.mp4,DON'T KNOW,LEFT,RIGHT,LEFT,RIGHT,DON'T KNOW
3W31J70BATW0RW2MPEWWVZYGDVXCK1,0mym1CooiTE.002.mp4,heE4ZZXwehI.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3YD0MU1NC31O32Y4M6BWLZ3678C7AO,hhdoeK8SsiI.002.mp4,o6JCQlOC3oE.002.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3XAOZ9UYR0R2FWQJMMR9APRY84Y1QS,P0ZzjnS8E24.000.mp4,hquzfo9MVDo.000.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,LEFT
3XJOUITW8VR3OG2SO5BJGVAT0NOTQS,V9roK_mLM-w.000.mp4,BeyIfaH64xY.001.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,DON'T KNOW,RIGHT
3DWNFENNE4V2L8JPEEQ2BMMF6TG4JH,cxJ0u6r0-pU.005.mp4,sNs4yCA11wk.002.mp4,RIGHT,LEFT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW
3BAKUKE49IC2RX5JZ1G9FF134Q01RT,kdPRPO3wgg0.001.mp4,xRLaEoXAsjk.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
329E6HTMSX2CEW63WLLV2WUM7IJK3A,E6rptSS3kP4.000.mp4,z0v9LukQRHU.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
33P2GD6NROSR84D2B6AX6QVWQN1HKE,-6otZ7M-Mro.000.mp4,Zy9Xg3TdZJk.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
33QQ60S6ATIU00CI7C7E6L5D6XX0US,lKePJbjYiy0.002.mp4,8hGOOynn3ZU.000.mp4,RIGHT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
31MBOZ6PAPRBB2K4AE8XAZBV2V2CL4,YGrCXe2-fVk.000.mp4,5ghk5950BhU.003.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
30F94FBDNSKGKA035NETL6FUENNBTY,_VsE38xSmdM.001.mp4,gsleSGEZHAs.002.mp4,DON'T KNOW,RIGHT,RIGHT,LEFT,LEFT,DON'T KNOW
3P7QK0GJ3ULII996SMA061D75DWZ20,K-iwJMxjyx4.002.mp4,_g3M_MoFIvA.002.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
39WICJI5AUS73R5PWMO5PBIZBRWZ3B,9cHxDnk6SUs.005.mp4,AobPtpyKat8.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3XQ4XW3ODACLHXNSXUGSA8G4IYWS2O,DXYRJ8PReoE.002.mp4,z0v9LukQRHU.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3KWGG5KP6K2VHK2PAQ9CACQK20SCM6,LNiiKncirQA.000.mp4,e07IozLUeKc.001.mp4,LEFT,LEFT,RIGHT,RIGHT,DON'T KNOW,LEFT
36818Z1KV4D62JXHKU868IRQ26QA3M,9ZMIYSBYIh8.000.mp4,X1EjfXX3NTk.005.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3HFWPF5AKAJA2FJB1UUXTILWOCWS3Z,Psahy1Vju4A.003.mp4,2PSGksTyrnI.001.mp4,RIGHT,DON'T KNOW,LEFT,DON'T KNOW,RIGHT,DON'T KNOW
3S8APUMBJYJ615I2A394420TNEGFBV,4ZlcaXadwlo.001.mp4,K3-YXXLR0Ho.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3BJKPTD2QDC30HHS1K0JLLKYW9QTRT,eT3BERfkCBE.005.mp4,TmpP2fXeVtk.002.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3U18MJKL1VM1Z2NPMROCNRFK7Q2CN6,d9_YDJdF-7I.005.mp4,9Lbj3wpwk-c.003.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3GONHBMNHWY8PDDZ24TKLAR5BIDMZE,ahqyOhg6D7c.003.mp4,omQ5CGXJKS8.002.mp4,LEFT,DON'T KNOW,LEFT,RIGHT,RIGHT,DON'T KNOW
3BFF0DJK8YCF1WH5G90OBVPUIB9TSH,0mym1CooiTE.002.mp4,nLB29nx1Jp4.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3VQTAXTYN4LVKNFS5S43Q21WX1UBUP,KIJ9IYETe38.001.mp4,N0s2M3bJkUk.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3R16PJFTS4RXWSP7WZQEC1MSLIFK4V,PKyqjYem0dY.003.mp4,sf8TXpaKnt4.004.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
38RHULDV9ZFIZZI362BLUDQ6D7PWII,B4ducm9sydg.004.mp4,5PsD_NFMWpQ.000.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,DON'T KNOW,RIGHT
3VCK0Q0PO6EH5AS9ABVSSQDJY14N0N,1mReUxIEuw0.004.mp4,Z6vQQvro86Y.004.mp4,DON'T KNOW,DON'T KNOW,LEFT,LEFT,LEFT,LEFT
36AZSFEYZ50VX24SAIE8MO3FB83BVE,1AMp8Y_0UGc.004.mp4,oCb9DK3M1DU.005.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3YKP7CX6G3FTMC3WSKBSGANCPQX7BJ,JTmq4k4uQCY.000.mp4,oe1PZxExhzc.003.mp4,LEFT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,LEFT
388CL5C1RKN2SAVKW6MYLQ8BFN6HLH,H6yu96w7tUc.005.mp4,s-jZlMKQGwc.000.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
34XASH8KLRMEB9BTFVVIUCPR1J6PMW,AotbiNsU85A.000.mp4,KpTHRBaYny8.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ZTE0JGGCFSJHNN1N6OP2GFPX07COL,hquzfo9MVDo.001.mp4,LKc69Et2Jg8.002.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3AC6MFV69LIMXZCOB7D7T5J9UWFHZ1,_uNup91ZYw0.002.mp4,Yj36y7ELRZE.002.mp4,RIGHT,RIGHT,LEFT,DON'T KNOW,RIGHT,RIGHT
3R16PJFTS4RXWSP7WZQEC1MSLIG4KG,Rwsss8y1bf0.001.mp4,kAbMWBsPKR4.002.mp4,RIGHT,LEFT,LEFT,RIGHT,LEFT,RIGHT
3UY4PIS8QSLHCZDR6UZS6VWT3TAN1Q,hIxLNK_x_QA.004.mp4,EqTB9rAC-tA.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3V0TR1NRVB2RKFGLK8DPINJWG6MA47,P6g1mZ3f76U.000.mp4,f39E4ct09Cc.005.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3ZXV7Q5FJCOPBAA8O35ZFM6B5ZGFC2,Ie2y_yOeKpo.004.mp4,wVpjBxCirAQ.001.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
3G4VVJO6P0GJLLBQUJI2FZXNCECKPN,mM6QbrCrdLo.000.mp4,t899haDGi38.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3JTPR5MTZTCFSBT7A49OHTS6LEAK50,USO-o9dHJ3U.005.mp4,oCb9DK3M1DU.005.mp4,RIGHT,LEFT,RIGHT,RIGHT,DON'T KNOW,RIGHT
3WKGUBL7S0M8GY7PHZ2FR1Z7AIL4LJ,7QpoDA8t6yQ.004.mp4,dVwDf5N2NRA.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RZS0FBRWLA12NZ22614RGKF753CP2,P7poMmhYnM0.001.mp4,kmV6Qtv0amA.001.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3RIHDBQ1NFYMYSD5WINDL3N0FSWHMJ,LtBYojIGYEc.000.mp4,e3NaBdG-ZmM.000.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3OID399FXH7ZG2GMOZ0AZSOTQZSFD2,bSeTNdOtK7I.005.mp4,On2c_8sU8Vw.003.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3MIVREZQVIY4LXC5UWXRF4NXHAYKQE,3Q3SB1dVAng.003.mp4,DVh_7dO2cWY.000.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
