VideoName,E,A,C,N,O
z3DO3tdrsnQ.000.mp4,0.81308411215,0.703296703297,0.592233009709,0.729166666667,0.888888888889
2PSGksTyrnI.004.mp4,0.383177570093,0.32967032967,0.407766990291,0.354166666667,0.411111111111
ng42eoHytOA.005.mp4,0.205607476636,0.417582417582,0.427184466019,0.3125,0.477777777778
U9NlCSah83U.001.mp4,0.364485981308,0.516483516484,0.427184466019,0.364583333333,0.577777777778
MVwxnf6L8po.004.mp4,0.560747663551,0.615384615385,0.427184466019,0.583333333333,0.577777777778
3wgZrRMosvY.003.mp4,0.644859813084,0.56043956044,0.504854368932,0.520833333333,0.666666666667
_2DSmy36OEM.001.mp4,0.448598130841,0.417582417582,0.446601941748,0.5,0.544444444444
vHIBCKwJLEY.001.mp4,0.457943925234,0.692307692308,0.456310679612,0.489583333333,0.555555555556
EmGTj1DRMbo.003.mp4,0.551401869159,0.615384615385,0.553398058252,0.583333333333,0.6
gggp205gPMI.001.mp4,0.317757009346,0.417582417582,0.504854368932,0.479166666667,0.388888888889
mBdVuEXRlfQ.000.mp4,0.485981308411,0.483516483516,0.543689320388,0.6875,0.633333333333
qPzzmcuf-VI.005.mp4,0.738317757009,0.637362637363,0.718446601942,0.760416666667,0.922222222222
MrfJ1qDJAwo.001.mp4,0.81308411215,0.725274725275,0.407766990291,0.71875,0.677777777778
99OBSlFjLXI.000.mp4,0.663551401869,0.461538461538,0.398058252427,0.520833333333,0.644444444444
_Py_lytyY5A.005.mp4,0.598130841121,0.637362637363,0.359223300971,0.46875,0.677777777778
ssxo35zmKWQ.004.mp4,0.373831775701,0.593406593407,0.73786407767,0.59375,0.577777777778
eZwGkhUa0TQ.004.mp4,0.588785046729,0.758241758242,0.47572815534,0.604166666667,0.666666666667
zeUC7e-4w1E.003.mp4,0.551401869159,0.736263736264,0.669902912621,0.625,0.688888888889
kzDQXSGGomg.005.mp4,0.757009345794,0.681318681319,0.699029126214,0.71875,0.766666666667
4ZlcaXadwlo.005.mp4,0.766355140187,0.549450549451,0.485436893204,0.65625,0.677777777778
FxVUG2R1y0Q.001.mp4,0.635514018692,0.725274725275,0.699029126214,0.59375,0.766666666667
X5aKCrWf6a4.003.mp4,0.420560747664,0.505494505495,0.669902912621,0.5,0.622222222222
H6s9aFAQP3M.000.mp4,0.822429906542,0.703296703297,0.825242718447,0.791666666667,0.788888888889
NG8qWulkRM4.000.mp4,0.280373831776,0.274725274725,0.203883495146,0.21875,0.277777777778
DegRGUG4Wi0.003.mp4,0.514018691589,0.659340659341,0.660194174757,0.635416666667,0.577777777778
-Wqk9eex6bQ.003.mp4,0.504672897196,0.384615384615,0.553398058252,0.40625,0.522222222222
MnARi5OWW9Q.000.mp4,0.336448598131,0.505494505495,0.31067961165,0.385416666667,0.588888888889
7ZnijRlK5-E.003.mp4,0.373831775701,0.615384615385,0.582524271845,0.40625,0.411111111111
F0_EI_X5JVk.002.mp4,0.635514018692,0.703296703297,0.78640776699,0.802083333333,0.833333333333
OovRk5U9_GY.004.mp4,0.457943925234,0.615384615385,0.514563106796,0.625,0.522222222222
OXkDmd3nA94.002.mp4,0.411214953271,0.461538461538,0.446601941748,0.395833333333,0.388888888889
9a-3LrB7cDI.004.mp4,0.579439252336,0.758241758242,0.728155339806,0.760416666667,0.644444444444
kare8QF7vrE.000.mp4,0.775700934579,0.659340659341,0.466019417476,0.697916666667,0.722222222222
CCe1J5grs8U.005.mp4,0.757009345794,0.813186813187,0.504854368932,0.739583333333,0.766666666667
K9ZTOb6PbfQ.000.mp4,0.542056074766,0.615384615385,0.893203883495,0.53125,0.6
DegRGUG4Wi0.001.mp4,0.616822429907,0.582417582418,0.572815533981,0.75,0.533333333333
odHogR_36Dc.003.mp4,0.626168224299,0.648351648352,0.631067961165,0.71875,0.755555555556
FcR9VhCxBb0.004.mp4,0.570093457944,0.472527472527,0.650485436893,0.59375,0.8
MrYEK0nvnAo.001.mp4,0.588785046729,0.769230769231,0.854368932039,0.71875,0.677777777778
NDBCrVvp0Vg.000.mp4,0.635514018692,0.494505494505,0.553398058252,0.666666666667,0.744444444444
KahSwziq8F0.000.mp4,0.728971962617,0.692307692308,0.543689320388,0.614583333333,0.566666666667
4lyKh2_xCDQ.003.mp4,0.635514018692,0.406593406593,0.407766990291,0.552083333333,0.655555555556
grhDDOLsBho.005.mp4,0.514018691589,0.472527472527,0.349514563107,0.489583333333,0.511111111111
Fco1CMgOadI.005.mp4,0.467289719626,0.648351648352,0.563106796117,0.510416666667,0.677777777778
9cj8rrj1wSk.000.mp4,0.579439252336,0.758241758242,0.68932038835,0.697916666667,0.566666666667
uE2U_Y7QrIw.000.mp4,0.271028037383,0.373626373626,0.456310679612,0.416666666667,0.433333333333
k4eeYoHtnnI.004.mp4,0.542056074766,0.505494505495,0.504854368932,0.510416666667,0.488888888889
shtirfEzWFA.002.mp4,0.252336448598,0.384615384615,0.388349514563,0.270833333333,0.411111111111
DefePa0_6Sg.001.mp4,0.271028037383,0.241758241758,0.291262135922,0.1875,0.255555555556
tS6bRcIIjDc.004.mp4,0.504672897196,0.56043956044,0.398058252427,0.479166666667,0.444444444444
8narByy2B5g.004.mp4,0.299065420561,0.549450549451,0.339805825243,0.1875,0.444444444444
FGkS4vJYOpM.004.mp4,0.327102803738,0.483516483516,0.388349514563,0.28125,0.422222222222
d9_YDJdF-7I.003.mp4,0.392523364486,0.725274725275,0.640776699029,0.614583333333,0.6
XN5vpJU3ifw.005.mp4,0.532710280374,0.450549450549,0.446601941748,0.375,0.533333333333
_ZAqTHlu2ts.001.mp4,0.102803738318,0.175824175824,0.135922330097,0.15625,0.133333333333
DTZeyoKUPx4.001.mp4,0.280373831776,0.32967032967,0.271844660194,0.354166666667,0.255555555556
oVSMxtPpQ0M.005.mp4,0.560747663551,0.736263736264,0.456310679612,0.614583333333,0.811111111111
iGBVrJMr62U.005.mp4,0.551401869159,0.494505494505,0.553398058252,0.53125,0.544444444444
hPguTv1Zvg8.001.mp4,0.560747663551,0.681318681319,0.640776699029,0.666666666667,0.522222222222
k4QmzZuQl9s.004.mp4,0.570093457944,0.593406593407,0.601941747573,0.666666666667,0.577777777778
_plk5k7PBEg.001.mp4,0.682242990654,0.868131868132,0.708737864078,0.833333333333,0.755555555556
si_gZCrLa4A.001.mp4,0.317757009346,0.527472527473,0.291262135922,0.552083333333,0.488888888889
cvg03XGFjCk.002.mp4,0.616822429907,0.703296703297,0.757281553398,0.677083333333,0.622222222222
dVwDf5N2NRA.001.mp4,0.635514018692,0.868131868132,0.572815533981,0.614583333333,0.655555555556
a5NTqK367wo.000.mp4,0.551401869159,0.538461538462,0.514563106796,0.489583333333,0.644444444444
alucqviYJFE.001.mp4,0.588785046729,0.637362637363,0.660194174757,0.75,0.677777777778
nKx64KH7Xks.005.mp4,0.420560747664,0.626373626374,0.660194174757,0.59375,0.644444444444
-Wqk9eex6bQ.002.mp4,0.411214953271,0.494505494505,0.572815533981,0.4375,0.444444444444
zyGz_H1UTnQ.003.mp4,0.158878504673,0.549450549451,0.796116504854,0.479166666667,0.433333333333
btcCanysQsw.000.mp4,0.242990654206,0.450549450549,0.349514563107,0.291666666667,0.311111111111
3ySH8eJQRCI.005.mp4,0.560747663551,0.604395604396,0.339805825243,0.572916666667,0.6
UKHSKkb0V1o.004.mp4,0.570093457944,0.626373626374,0.563106796117,0.739583333333,0.677777777778
dvCKoyBG1pE.004.mp4,0.18691588785,0.252747252747,0.223300970874,0.25,0.188888888889
rW3hFpfGMHs.003.mp4,0.700934579439,0.637362637363,0.485436893204,0.604166666667,0.666666666667
XLV7teADu3c.000.mp4,0.476635514019,0.527472527473,0.52427184466,0.53125,0.722222222222
p1ORMiJ0fPU.002.mp4,0.766355140187,0.901098901099,0.718446601942,0.78125,0.7
04oq2yrBwMg.004.mp4,0.224299065421,0.318681318681,0.330097087379,0.333333333333,0.366666666667
HL-K_PZXFR4.005.mp4,0.728971962617,0.791208791209,0.805825242718,0.697916666667,0.544444444444
vAEqpUwBMJQ.003.mp4,0.467289719626,0.604395604396,0.582524271845,0.5625,0.577777777778
xQHmbJ_lPjY.005.mp4,0.588785046729,0.538461538462,0.446601941748,0.5625,0.666666666667
LuLUAwn0aWU.004.mp4,0.476635514019,0.571428571429,0.543689320388,0.541666666667,0.533333333333
hhdoeK8SsiI.003.mp4,0.682242990654,0.615384615385,0.660194174757,0.614583333333,0.544444444444
xcVy0l2nfV0.001.mp4,0.598130841121,0.582417582418,0.388349514563,0.583333333333,0.622222222222
me15sHPOjKo.005.mp4,0.579439252336,0.604395604396,0.669902912621,0.677083333333,0.677777777778
v68FyWS-Q9s.003.mp4,0.635514018692,0.626373626374,0.533980582524,0.572916666667,0.522222222222
kY_4WyAXxrQ.000.mp4,0.523364485981,0.637362637363,0.514563106796,0.458333333333,0.555555555556
qsb1j9bEENs.000.mp4,0.383177570093,0.21978021978,0.485436893204,0.447916666667,0.466666666667
Y1LrgyCJtpU.001.mp4,0.308411214953,0.516483516484,0.378640776699,0.34375,0.411111111111
TUaOp5eIU2c.001.mp4,0.485981308411,0.758241758242,0.78640776699,0.885416666667,0.766666666667
XQZ5M9oLkXw.003.mp4,0.495327102804,0.67032967033,0.776699029126,0.635416666667,0.522222222222
haxhAfuccuE.000.mp4,0.551401869159,0.615384615385,0.592233009709,0.729166666667,0.655555555556
V7_h3URfSFY.000.mp4,0.168224299065,0.241758241758,0.349514563107,0.21875,0.266666666667
oBE9f5xD9rk.000.mp4,0.570093457944,0.725274725275,0.669902912621,0.697916666667,0.777777777778
5h5Pajjc_xM.001.mp4,0.579439252336,0.659340659341,0.466019417476,0.614583333333,0.755555555556
0hWbtuRVUgM.005.mp4,0.588785046729,0.593406593407,0.776699029126,0.708333333333,0.533333333333
dJlEHhyij5k.000.mp4,0.588785046729,0.648351648352,0.47572815534,0.489583333333,0.644444444444
D4TU65xbF4g.005.mp4,0.336448598131,0.483516483516,0.330097087379,0.40625,0.477777777778
h9jIdLBaMEo.000.mp4,0.710280373832,0.692307692308,0.776699029126,0.791666666667,0.833333333333
vE9XgQL7DGE.004.mp4,0.420560747664,0.549450549451,0.427184466019,0.489583333333,0.588888888889
dVwDf5N2NRA.003.mp4,0.411214953271,0.615384615385,0.427184466019,0.53125,0.533333333333
kL-CeaXG9jM.001.mp4,0.411214953271,0.615384615385,0.582524271845,0.510416666667,0.466666666667
kDJigDGDJTo.000.mp4,0.616822429907,0.725274725275,0.495145631068,0.635416666667,0.711111111111
n5Jeeqfj2_U.000.mp4,0.457943925234,0.582417582418,0.854368932039,0.614583333333,0.677777777778
wzCdM6Fe_4A.003.mp4,0.411214953271,0.571428571429,0.553398058252,0.520833333333,0.666666666667
XJj34u5IzU0.004.mp4,0.495327102804,0.626373626374,0.73786407767,0.677083333333,0.755555555556
TmpP2fXeVtk.000.mp4,0.420560747664,0.505494505495,0.339805825243,0.40625,0.588888888889
kDInh1O8p5w.005.mp4,0.570093457944,0.681318681319,0.485436893204,0.489583333333,0.544444444444
p6UMx8dwHZQ.002.mp4,0.158878504673,0.428571428571,0.330097087379,0.333333333333,0.411111111111
fiVORaERbP0.002.mp4,0.551401869159,0.681318681319,0.718446601942,0.614583333333,0.611111111111
shV5Fbzn9pw.003.mp4,0.383177570093,0.571428571429,0.650485436893,0.34375,0.522222222222
muLgzV1gGao.004.mp4,0.457943925234,0.56043956044,0.631067961165,0.604166666667,0.611111111111
8hGOOynn3ZU.005.mp4,0.252336448598,0.549450549451,0.611650485437,0.385416666667,0.488888888889
t899haDGi38.002.mp4,0.719626168224,0.835164835165,0.640776699029,0.65625,0.911111111111
EeI8iXLDfc0.001.mp4,0.411214953271,0.604395604396,0.436893203883,0.552083333333,0.522222222222
BSkTPW_Qsio.001.mp4,0.635514018692,0.714285714286,0.621359223301,0.739583333333,0.744444444444
8c4_VDh2r5s.001.mp4,0.560747663551,0.626373626374,0.699029126214,0.677083333333,0.777777777778
